¹¤ÐòÃû,×Ê²ú±àÂë,Éè±¸ID,²Ù×÷Õß,°à´Î,µçÐ¾ÐÍºÅ´úÂë,Éú²úÅú´Î,Ê±¼ä,µçÐ¾ÌõÂë,µçÐ¾Î»ÖÃ,Ô¤º¸¹¦ÂÊ,Ô¤º¸ËÙ¶È,º¸ÏßÊýÁ¿,º¸Ïß³¤¶È,Àë½¹Á¿,º¸ºó½á¹û,Ñ¹Á¦Öµ,Ô¤º¸Ì¨½×Öµ1,Ô¤º¸Ì¨½×Öµ2,Ô¤º¸Ì¨½×Öµ3,Ô¤º¸Ì¨½×Öµ4,Ô¤º¸Ì¨½×Öµ5,Ô¤º¸Ì¨½×Öµ6,Ô¤º¸Ì¨½×Öµ7,Ô¤º¸Ì¨½×Öµ8,·´À¡´úÂë,·´À¡ÐÅÏ¢
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:29:35,001CB1U0000001ABB6510826,A,634.113,600.000,8.000,4.500,0.000,2.000,71.490,-0.065,-0.100,0.005,0.003,-0.002,-0.033,-0.061,-0.089,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:29:42,001CB1U0000001ABB6510830,B,617.021,600.000,8.000,4.500,0.000,2.000,47.360,-0.056,-0.060,-0.015,-0.028,-0.007,-0.043,-0.043,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:29:46,001CB1U0000001ABB6510702,A,634.968,600.000,8.000,4.500,0.000,2.000,67.560,-0.008,-0.061,0.020,0.014,0.015,-0.005,-0.047,-0.098,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:29:52,001CB1U0000001ABB6510686,B,0.000,600.000,8.000,4.500,0.000,2.000,47.200,-0.122,-0.221,-0.067,-0.036,-0.042,-0.029,-0.010,999.999,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:29:56,001CB1U0000001ABB6510678,A,633.259,600.000,8.000,4.500,0.000,2.000,70.470,-0.074,-0.166,0.038,0.015,0.022,-0.018,-0.013,-0.116,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:08,001CB1U0000001ABB6510722,B,617.021,600.000,8.000,4.500,0.000,2.000,46.880,-0.136,-0.074,-0.128,-0.010,-0.120,-0.022,-0.083,-0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:12,001CB1U0000001ABB6510684,A,627.704,600.000,8.000,4.500,0.000,2.000,69.240,-0.094,-0.227,0.021,0.028,0.014,0.007,-0.022,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:21,001CB1U0000001ABB6510738,B,616.808,600.000,8.000,4.500,0.000,2.000,48.480,-0.179,-0.189,-0.097,-0.042,-0.129,-0.059,-0.062,0.063,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:25,001CB1U0000001ABB6510832,A,635.395,600.000,8.000,4.500,0.000,2.000,61.890,-0.057,-0.154,0.014,0.012,0.012,-0.002,-0.075,-0.082,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:34,001CB1U0000001ABB6510736,B,617.448,600.000,8.000,4.500,0.000,2.000,47.520,-0.064,-0.094,-0.027,-0.052,-0.023,-0.058,-0.083,-0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:38,001CB1U0000001ABB6510710,A,634.754,600.000,8.000,4.500,0.000,2.000,61.470,-0.035,-0.087,-0.041,-0.032,-0.031,-0.033,-0.060,-0.065,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:47,001CB1U0000001ABB6510836,B,0.000,600.000,8.000,4.500,0.000,2.000,46.720,-0.075,-0.101,999.999,-0.048,-0.130,-0.044,-0.086,0.003,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:30:51,001CB1U0000001ABB6510734,A,633.259,600.000,8.000,4.500,0.000,2.000,67.410,-0.025,-0.110,-0.039,-0.013,-0.032,-0.023,-0.056,-0.043,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:06,001CB1U0000001ABB6510838,B,616.808,600.000,8.000,4.500,0.000,2.000,46.880,-0.082,-0.105,-0.045,-0.024,-0.057,-0.033,-0.015,0.021,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:13,001CB1U0000001ABB6510718,A,632.618,600.000,8.000,4.500,0.000,2.000,61.560,-0.067,-0.148,-0.002,0.013,-0.016,-0.024,-0.086,-0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:20,001CB1U0000001ABB6510708,B,607.834,600.000,8.000,4.500,0.000,2.000,47.040,-0.148,-0.174,-0.135,-0.029,-0.150,-0.042,-0.094,-0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:26,001CB1U0000001ABB6510840,A,633.900,600.000,8.000,4.500,0.000,2.000,73.830,0.009,-0.065,-0.014,-0.010,-0.037,-0.030,0.031,0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:33,001CB1U0000001ABB6510720,B,616.594,600.000,8.000,4.500,0.000,2.000,47.200,-0.113,-0.134,-0.106,-0.042,-0.106,-0.048,-0.084,-0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:37,001CB1U0000001ABB6510712,A,634.113,600.000,8.000,4.500,0.000,2.000,69.330,-0.067,-0.098,-0.027,0.004,-0.030,-0.024,-0.084,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:43,001CB1U0000001ABB6510750,B,616.380,600.000,8.000,4.500,0.000,2.000,47.520,-0.027,-0.169,-0.007,-0.080,-0.014,-0.058,-0.108,-0.066,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:47,001CB1U0000001ABB6510752,A,634.113,600.000,8.000,4.500,0.000,2.000,71.880,-0.020,-0.106,-0.018,0.008,-0.017,-0.023,-0.041,-0.077,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:53,001CB1U0000001AB96507023,B,613.816,600.000,8.000,4.500,0.000,2.000,47.360,-0.137,-0.142,-0.010,0.046,-0.033,0.022,-0.058,-0.015,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:31:57,001CB1U0000001AB96506863,A,634.968,600.000,8.000,4.500,0.000,2.000,72.300,-0.174,-0.236,0.014,0.036,0.017,0.007,0.047,-0.041,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:04,001CB1U0000001ABB6510842,B,617.662,600.000,8.000,4.500,0.000,2.000,46.560,-0.013,-0.074,-0.034,-0.064,-0.048,-0.083,-0.068,-0.018,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:08,001CB1U0000001ABB6510748,A,634.541,600.000,8.000,4.500,0.000,2.000,68.700,-0.025,-0.081,-0.007,-0.006,-0.006,-0.014,-0.089,-0.104,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:14,001CB1U0000001ABB6510844,B,615.098,600.000,8.000,4.500,0.000,2.000,47.040,0.053,-0.125,-0.049,-0.057,-0.041,-0.081,-0.091,-0.032,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:20,001CB1U0000001ABB6510744,A,634.968,600.000,8.000,4.500,0.000,2.000,71.250,0.007,-0.065,-0.004,-0.003,0.001,-0.017,-0.055,-0.111,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:26,001CB1U0000001AB96506905,B,617.235,600.000,8.000,4.500,0.000,2.000,47.520,-0.068,-0.092,0.050,0.082,0.029,0.056,-0.086,0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:30,001CB1U0000001AB96506845,A,0.000,600.000,8.000,4.500,0.000,2.000,71.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,ÂÖÀªÖµÒì³£,»ò½øÁÏÒì³£
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:39,001CB1U0000001ABB6510848,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.096,-0.108,-0.101,0.005,-0.093,-0.038,-0.010,0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:42,001CB1U0000001ABB6510846,A,633.045,600.000,8.000,4.500,0.000,2.000,65.850,-0.035,-0.089,-0.007,-0.018,-0.007,-0.029,-0.046,-0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:52,001CB1U0000001ABB6510852,B,617.021,600.000,8.000,4.500,0.000,2.000,47.520,-0.110,-0.212,0.006,-0.057,-0.042,-0.070,-0.045,-0.011,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:32:55,001CB1U0000001ABB6510850,A,632.831,600.000,8.000,4.500,0.000,2.000,69.960,-0.061,-0.124,0.004,0.002,0.018,-0.020,-0.031,-0.049,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:04,001CB1U0000001ABB6510856,B,613.175,600.000,8.000,4.500,0.000,2.000,46.720,-0.130,-0.149,0.001,0.037,0.007,0.027,-0.126,-0.057,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:08,001CB1U0000001ABB6510854,A,635.181,600.000,8.000,4.500,0.000,2.000,72.840,-0.093,-0.196,0.062,0.026,0.066,-0.008,-0.051,-0.085,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:18,001CB1U0000001ABB6510860,B,617.021,600.000,8.000,4.500,0.000,2.000,46.720,-0.042,-0.172,-0.013,-0.030,-0.008,-0.030,-0.075,-0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:21,001CB1U0000001ABB6510858,A,634.541,600.000,8.000,4.500,0.000,2.000,64.560,0.034,-0.082,0.028,-0.016,0.061,-0.033,0.008,-0.055,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:30,001CB1U0000001AB96507741,B,616.594,600.000,8.000,4.500,0.000,2.000,46.400,-0.119,-0.142,-0.041,0.033,-0.016,0.010,-0.007,-0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:35,001CB1U0000001AB96507791,A,634.113,600.000,8.000,4.500,0.000,2.000,68.610,-0.254,-0.273,-0.041,0.032,-0.008,-0.002,-0.026,-0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:44,001CB1U0000001ABB6510864,B,613.816,600.000,8.000,4.500,0.000,2.000,46.880,-0.110,-0.151,-0.031,-0.021,-0.022,-0.024,-0.051,-0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:47,001CB1U0000001ABB6510862,A,635.181,600.000,8.000,4.500,0.000,2.000,69.330,0.019,-0.118,0.038,0.000,0.063,-0.019,-0.048,-0.051,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:33:56,001CB1U0000001ABB6510868,B,617.448,600.000,8.000,4.500,0.000,2.000,45.600,-0.026,-0.101,-0.002,0.008,0.012,-0.016,-0.090,-0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:01,001CB1U0000001ABB6510866,A,635.181,600.000,8.000,4.500,0.000,2.000,66.660,0.021,-0.149,0.046,-0.035,0.065,-0.042,-0.048,-0.072,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:10,001CB1U0000001ABB6510872,B,617.235,600.000,8.000,4.500,0.000,2.000,47.200,-0.040,-0.102,-0.012,-0.054,-0.019,-0.050,-0.129,-0.051,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:14,001CB1U0000001ABB6510870,A,633.259,600.000,8.000,4.500,0.000,2.000,67.980,-0.064,-0.154,0.038,0.043,0.030,0.025,-0.087,-0.057,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:23,001CB1U0000001ABB6510876,B,585.401,600.000,8.000,4.500,0.000,2.000,46.880,-0.016,-0.091,0.008,-0.022,0.010,-0.051,-0.081,-0.005,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:27,001CB1U0000001ABB6510874,A,634.968,600.000,8.000,4.500,0.000,2.000,70.260,-0.052,-0.151,0.056,0.041,0.047,0.019,-0.063,-0.080,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:36,001CB1U0000001ABB6510880,B,616.808,600.000,8.000,4.500,0.000,2.000,47.200,-0.080,-0.151,0.055,-0.033,0.021,-0.047,-0.079,-0.042,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:40,001CB1U0000001ABB6510878,A,609.543,600.000,8.000,4.500,0.000,2.000,72.540,-0.048,-0.146,0.016,0.004,-0.010,-0.039,-0.061,-0.077,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:49,001CB1U0000001AB96506849,B,617.021,600.000,8.000,4.500,0.000,2.000,46.400,-0.062,-0.127,0.088,0.060,0.062,0.068,-0.107,-0.070,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:34:53,001CB1U0000001AB96506887,A,634.541,600.000,8.000,4.500,0.000,2.000,68.880,-0.095,-0.229,0.115,0.073,0.129,0.051,-0.002,-0.107,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:02,001CB1U0000001ABB6510884,B,617.448,600.000,8.000,4.500,0.000,2.000,48.000,-0.103,-0.155,0.000,-0.019,-0.012,-0.049,-0.147,-0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:06,001CB1U0000001ABB6510882,A,597.152,600.000,8.000,4.500,0.000,2.000,64.740,-0.072,-0.125,0.012,0.010,-0.012,-0.024,-0.069,-0.068,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:15,001CB1U0000001AB96507777,B,617.235,600.000,8.000,4.500,0.000,2.000,47.360,-0.070,-0.084,-0.064,0.057,-0.066,0.028,-0.101,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:19,001CB1U0000001AB96507765,A,633.472,600.000,8.000,4.500,0.000,2.000,70.230,-0.054,-0.151,0.021,0.058,0.025,0.019,-0.032,-0.112,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:28,001CB1U0000001ABB6510888,B,617.662,600.000,8.000,4.500,0.000,2.000,47.200,-0.084,-0.106,-0.081,0.028,-0.079,0.032,-0.146,-0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:32,001CB1U0000001AB96507853,A,635.395,600.000,8.000,4.500,0.000,2.000,67.800,-0.102,-0.225,0.082,-0.007,0.077,-0.016,-0.005,-0.090,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:41,001CB1U0000001AB96507809,B,615.526,600.000,8.000,4.500,0.000,2.000,47.680,0.001,-0.059,-0.057,-0.002,-0.100,-0.031,-0.198,-0.002,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:44,001CB1U0000001AB96507801,A,635.395,600.000,8.000,4.500,0.000,2.000,62.400,-0.067,-0.169,0.041,0.003,0.052,-0.033,-0.008,-0.073,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:35:53,001CB1U0000001AB96507781,B,617.235,600.000,8.000,4.500,0.000,2.000,48.160,-0.087,-0.113,-0.028,0.003,-0.005,-0.033,-0.017,0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:36:09,001CB1U0000001AB96508317,A,635.609,600.000,8.000,4.500,0.000,2.000,69.210,-0.091,-0.176,0.077,0.111,0.087,0.088,-0.060,-0.099,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:36:18,001CB1U0000001AB96508259,B,616.808,600.000,8.000,4.500,0.000,2.000,47.680,-0.028,-0.080,0.015,0.089,-0.010,0.051,-0.162,0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:36:22,001CB1U0000001AB96506597,A,634.968,600.000,8.000,4.500,0.000,2.000,71.400,-0.154,-0.238,0.151,0.104,0.156,0.085,-0.044,-0.085,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:36:31,001CB1U0000001AB96506751,B,606.766,600.000,8.000,4.500,0.000,2.000,47.520,-0.114,-0.078,0.063,0.067,0.041,0.050,-0.071,0.026,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:36:44,001CB1U0000001AB96506689,A,635.395,600.000,8.000,4.500,0.000,2.000,64.650,-0.007,-0.130,0.049,-0.014,0.071,-0.031,-0.006,-0.020,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:36:53,001CB1U0000001AB96506681,B,617.021,600.000,8.000,4.500,0.000,2.000,46.880,-0.074,-0.190,0.019,-0.047,-0.001,-0.049,-0.109,-0.057,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:36:58,001CB1U0000001ABB6510890,A,634.754,600.000,8.000,4.500,0.000,2.000,70.050,-0.044,-0.115,-0.015,-0.002,-0.026,-0.023,-0.076,-0.078,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:37:07,001CB1U0000001ABB6510892,B,616.380,600.000,8.000,4.500,0.000,2.000,47.040,-0.037,-0.010,-0.043,0.028,-0.071,0.023,-0.138,-0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:37:51,001CB1U0000001ABB6510894,A,635.181,600.000,8.000,4.500,0.000,2.000,68.850,-0.072,-0.125,-0.007,0.026,-0.022,-0.021,0.035,0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:00,001CB1U0000001ABB6510896,B,617.235,600.000,8.000,4.500,0.000,2.000,46.880,-0.058,-0.141,0.089,-0.002,-0.008,-0.041,-0.100,-0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:03,001CB1U0000001ABB6510898,A,633.259,600.000,8.000,4.500,0.000,2.000,67.740,-0.124,-0.174,0.101,0.090,0.097,0.072,-0.125,-0.122,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:12,001CB1U0000001ABB6510900,B,617.876,600.000,8.000,4.500,0.000,2.000,46.400,-0.075,-0.122,0.070,0.080,0.038,0.057,-0.135,-0.085,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:17,001CB1U0000001ABB6510902,A,634.113,600.000,8.000,4.500,0.000,2.000,70.590,-0.055,-0.122,0.066,0.050,0.068,0.027,-0.049,-0.034,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:27,001CB1U0000001ABB6510904,B,616.808,600.000,8.000,4.500,0.000,2.000,47.520,0.003,-0.142,-0.031,0.018,-0.049,-0.034,-0.013,0.034,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:30,001CB1U0000001ABB6510906,A,634.754,600.000,8.000,4.500,0.000,2.000,64.650,-0.105,-0.190,0.070,0.080,0.053,0.058,-0.109,-0.093,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:39,001CB1U0000001ABB6510908,B,617.448,600.000,8.000,4.500,0.000,2.000,47.840,-0.093,-0.155,0.038,0.022,0.034,-0.007,-0.086,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:38:54,001CB1U0000001ABB6510910,A,633.472,600.000,8.000,4.500,0.000,2.000,71.100,-0.118,-0.174,0.012,0.039,0.012,0.017,-0.066,-0.068,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:03,001CB1U0000001ABB6510912,B,617.662,600.000,8.000,4.500,0.000,2.000,47.200,-0.035,-0.079,-0.006,-0.011,0.000,-0.043,-0.073,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:09,001CB1U0000001ABB6510914,A,634.541,600.000,8.000,4.500,0.000,2.000,68.880,0.008,-0.078,-0.046,-0.011,0.004,-0.054,0.005,0.020,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:18,001CB1U0000001ABB6510916,B,617.021,600.000,8.000,4.500,0.000,2.000,47.040,-0.100,-0.119,0.020,0.058,-0.034,0.036,-0.131,-0.050,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:23,001CB1U0000001ABB6510918,A,633.472,600.000,8.000,4.500,0.000,2.000,58.980,-0.025,-0.091,0.026,0.027,0.013,-0.017,-0.055,-0.043,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:33,001CB1U0000001ABB6510920,B,615.526,600.000,8.000,4.500,0.000,2.000,46.240,-0.140,-0.084,-0.068,0.065,-0.068,0.039,-0.159,0.000,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:43,001CB1U0000001ABB6510922,A,634.754,600.000,8.000,4.500,0.000,2.000,69.570,-0.059,-0.134,0.044,0.053,0.059,0.020,-0.089,-0.097,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:52,001CB1U0000001ABB6510924,B,617.021,600.000,8.000,4.500,0.000,2.000,46.720,-0.089,-0.160,-0.013,-0.010,-0.004,-0.018,-0.007,0.059,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:39:55,001CB1U0000001ABB6510926,A,632.618,600.000,8.000,4.500,0.000,2.000,63.390,-0.089,-0.154,0.054,0.059,0.041,0.024,-0.098,-0.107,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:40:05,001CB1U0000001ABB6510928,B,615.312,600.000,8.000,4.500,0.000,2.000,46.720,-0.052,-0.050,0.003,0.005,0.019,-0.016,0.045,0.043,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:40:17,001CB1U0000001ABB6510930,A,634.754,600.000,8.000,4.500,0.000,2.000,70.170,-0.065,-0.099,0.039,0.048,0.050,0.015,-0.080,-0.089,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:40:26,001CB1U0000001ABB6510932,B,617.235,600.000,8.000,4.500,0.000,2.000,48.160,-0.068,-0.141,0.049,0.035,0.011,-0.006,-0.108,-0.028,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:40:31,001CB1U0000001ABB6510934,A,634.327,600.000,8.000,4.500,0.000,2.000,71.070,-0.045,-0.127,0.030,0.038,0.028,-0.008,0.001,0.067,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:40:41,001CB1U0000001ABB6510936,B,617.021,600.000,8.000,4.500,0.000,2.000,46.720,-0.119,-0.163,0.087,0.055,0.055,0.011,-0.081,-0.050,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:40:44,001CB1U0000001ABB6510938,A,633.686,600.000,8.000,4.500,0.000,2.000,66.600,-0.004,-0.112,-0.017,-0.001,-0.029,-0.052,0.001,0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:40:53,001CB1U0000001ABB6510940,B,615.526,600.000,8.000,4.500,0.000,2.000,47.200,-0.061,-0.160,0.000,-0.031,-0.002,-0.045,-0.112,-0.049,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:41:59,001CB1U0000001ABB6510942,A,634.327,600.000,8.000,4.500,0.000,2.000,69.720,-0.070,-0.109,0.034,0.042,0.026,0.026,0.001,-0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:42:08,001CB1U0000001ABB6510944,B,604.202,600.000,8.000,4.500,0.000,2.000,47.040,-0.138,-0.170,-0.038,0.029,-0.045,0.022,-0.117,-0.036,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:42:12,001CB1U0000001ABB6510946,A,634.541,600.000,8.000,4.500,0.000,2.000,71.610,-0.005,-0.120,0.054,0.042,0.055,0.006,-0.088,-0.079,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:42:21,001CB1U0000001ABB6510948,B,616.380,600.000,8.000,4.500,0.000,2.000,47.360,-0.065,-0.105,-0.076,-0.021,-0.081,-0.043,0.031,0.082,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:43:36,001CB1U0000001ABB6510950,A,631.549,600.000,8.000,4.500,0.000,2.000,70.140,-0.055,-0.148,0.050,0.055,0.055,0.000,-0.049,-0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:43:45,001CB1U0000001ABB6510952,B,615.098,600.000,8.000,4.500,0.000,2.000,47.680,-0.035,-0.148,-0.015,-0.006,-0.022,-0.027,0.065,0.107,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:43:48,001CB1U0000001ABB6510954,A,634.754,600.000,8.000,4.500,0.000,2.000,71.310,-0.086,-0.168,0.064,0.070,0.060,0.024,-0.096,-0.065,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,20:43:58,001CB1U0000001ABB6510956,B,615.312,600.000,8.000,4.500,0.000,2.000,48.640,-0.140,-0.090,-0.041,0.028,-0.052,0.026,-0.078,-0.003,0,OK
