¹¤ÐòÃû,×Ê²ú±àÂë,Éè±¸ID,²Ù×÷Õß,°à´Î,µçÐ¾ÐÍºÅ´úÂë,Éú²úÅú´Î,Ê±¼ä,µçÐ¾ÌõÂë,µçÐ¾Î»ÖÃ,Ô¤º¸¹¦ÂÊ,Ô¤º¸ËÙ¶È,º¸ÏßÊýÁ¿,º¸Ïß³¤¶È,Àë½¹Á¿,º¸ºó½á¹û,Ñ¹Á¦Öµ,Ô¤º¸Ì¨½×Öµ1,Ô¤º¸Ì¨½×Öµ2,Ô¤º¸Ì¨½×Öµ3,Ô¤º¸Ì¨½×Öµ4,Ô¤º¸Ì¨½×Öµ5,Ô¤º¸Ì¨½×Öµ6,Ô¤º¸Ì¨½×Öµ7,Ô¤º¸Ì¨½×Öµ8,·´À¡´úÂë,·´À¡ÐÅÏ¢
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:21:29,001CB1U0000001ABC6510420,A,634.541,600.000,8.000,4.500,0.000,2.000,65.190,-0.078,-0.144,0.020,0.026,0.054,0.036,-0.106,-0.144,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:21:36,001CB1U0000001ABC6510426,B,615.739,600.000,8.000,4.500,0.000,2.000,46.400,-0.065,-0.073,0.014,-0.005,-0.005,-0.023,-0.035,-0.020,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:21:39,001CB1U0000001ABC6510428,A,634.113,600.000,8.000,4.500,0.000,2.000,66.930,-0.077,-0.179,0.032,0.033,0.024,0.001,-0.070,-0.063,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:21:46,001CB1U0000001ABC6510430,B,609.757,600.000,8.000,4.500,0.000,2.000,47.680,-0.102,-0.129,0.085,0.064,0.050,0.036,-0.157,-0.108,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:22:10,001CB1U0000001ABC6510432,A,634.327,600.000,8.000,4.500,0.000,2.000,65.280,-0.080,-0.180,-0.006,0.007,-0.031,-0.041,-0.066,-0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:22:16,001CB1U0000001ABC6510438,B,614.030,600.000,8.000,4.500,0.000,2.000,48.160,-0.114,-0.131,0.022,-0.009,0.014,-0.033,-0.129,-0.078,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:22:21,001CB1U0000001ABC6510436,A,629.627,600.000,8.000,4.500,0.000,2.000,62.430,-0.082,-0.146,0.074,0.095,0.075,0.044,-0.063,-0.079,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:22:27,001CB1U0000001ABC6510442,B,613.816,600.000,8.000,4.500,0.000,2.000,47.360,-0.101,-0.150,-0.089,-0.012,-0.093,-0.028,-0.087,-0.034,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:23:30,001CB1U0000001ABC6510440,A,625.781,600.000,8.000,4.500,0.000,2.000,62.250,-0.216,-0.269,-0.022,-0.068,0.010,-0.067,-0.042,-0.098,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:23:37,001CB1U0000001ABC6510446,B,617.021,600.000,8.000,4.500,0.000,2.000,45.280,-0.130,-0.113,-0.066,-0.014,-0.092,-0.019,-0.074,0.013,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:23:41,001CB1U0000001ABC6510444,A,624.713,600.000,8.000,4.500,0.000,2.000,65.970,-0.105,-0.185,-0.016,0.007,0.002,0.016,-0.077,-0.074,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:23:47,001CB1U0000001ABC6510454,B,616.380,600.000,8.000,4.500,0.000,2.000,47.680,-0.113,-0.102,-0.036,0.100,-0.071,0.071,-0.108,-0.018,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:23:53,001CB1U0000001ABC6510452,A,633.259,600.000,8.000,4.500,0.000,2.000,60.630,-0.037,-0.174,0.049,0.028,0.033,0.014,-0.020,-0.054,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:23:59,001CB1U0000001ABC6510458,B,616.808,600.000,8.000,4.500,0.000,2.000,46.560,0.022,-0.100,0.052,0.047,0.045,0.018,-0.077,-0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:24:03,001CB1U0000001ABC6510456,A,634.327,600.000,8.000,4.500,0.000,2.000,64.350,-0.016,-0.144,0.003,0.006,0.005,-0.028,0.000,0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:24:10,001CB1U0000001ABC6510462,B,615.953,600.000,8.000,4.500,0.000,2.000,46.400,-0.035,-0.097,-0.008,-0.012,-0.010,-0.056,0.013,0.057,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:24:39,001CB1U0000001ABC6510460,A,632.618,600.000,8.000,4.500,0.000,2.000,64.110,-0.008,-0.103,0.016,0.019,0.042,0.025,0.022,0.027,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:24:46,001CB1U0000001ABC6510472,B,611.466,600.000,8.000,4.500,0.000,2.000,47.680,-0.036,-0.078,0.009,0.012,0.016,-0.020,-0.088,-0.054,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:24:52,001CB1U0000001ABC6510464,A,634.327,600.000,8.000,4.500,0.000,2.000,64.140,-0.078,-0.163,0.011,-0.012,0.024,-0.011,-0.022,-0.063,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:24:58,001CB1U0000001ABC6510476,B,595.443,600.000,8.000,4.500,0.000,2.000,47.520,-0.062,-0.049,0.054,0.063,0.071,0.054,-0.004,0.021,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:25:05,001CB1U0000001ABC6510468,A,633.686,600.000,8.000,4.500,0.000,2.000,62.760,-0.096,-0.146,0.032,0.055,0.037,0.051,-0.060,-0.098,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:25:11,001CB1U0000001ABC6510480,B,615.953,600.000,8.000,4.500,0.000,2.000,47.520,-0.101,-0.097,0.044,0.110,0.025,0.070,-0.092,-0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:25:48,001CB1U0000001ABC6510474,A,634.541,600.000,8.000,4.500,0.000,2.000,63.600,-0.164,-0.183,0.006,0.077,-0.021,0.053,-0.010,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:25:54,001CB1U0000001ABC6510484,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.131,-0.064,0.082,0.120,0.055,0.060,-0.059,-0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:18,001CB1U0000001ABC6510478,A,634.968,600.000,8.000,4.500,0.000,2.000,66.750,-0.086,-0.132,0.002,0.043,0.012,0.008,0.011,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:24,001CB1U0000001ABC6510488,B,617.662,600.000,8.000,4.500,0.000,2.000,46.880,-0.098,-0.094,0.005,0.081,-0.008,0.061,-0.130,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:30,001CB1U0000001ABC6510486,A,634.754,600.000,8.000,4.500,0.000,2.000,67.290,-0.076,-0.152,0.057,0.098,0.076,0.052,-0.058,-0.092,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:36,001CB1U0000001ABC6510492,B,615.098,600.000,8.000,4.500,0.000,2.000,47.360,-0.087,-0.086,0.055,0.028,0.032,-0.005,-0.033,-0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:42,001CB1U0000001ABC6510494,A,634.754,600.000,8.000,4.500,0.000,2.000,66.210,-0.016,-0.144,0.020,0.021,0.019,-0.027,-0.036,-0.035,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:49,001CB1U0000001ABC6510496,B,617.235,600.000,8.000,4.500,0.000,2.000,48.160,-0.077,-0.075,0.043,0.039,0.035,0.001,-0.063,-0.066,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:52,001CB1U0000001ABC6510498,A,633.259,600.000,8.000,4.500,0.000,2.000,66.510,-0.065,-0.177,0.066,0.071,0.071,0.025,-0.090,-0.107,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:26:59,001CB1U0000001ABC6510500,B,616.594,600.000,8.000,4.500,0.000,2.000,47.200,-0.073,-0.082,0.045,0.058,0.001,0.015,-0.066,0.002,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:06,001CB1U0000001ABC6509320,A,631.549,600.000,8.000,4.500,0.000,2.000,66.720,-0.043,-0.181,0.041,0.025,0.047,0.009,-0.017,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:12,001CB1U0000001ABC6510502,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.066,-0.112,0.035,-0.005,0.012,-0.039,-0.085,-0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:16,001CB1U0000001ABC6510504,A,634.754,600.000,8.000,4.500,0.000,2.000,56.490,-0.081,-0.140,0.030,0.006,0.027,-0.022,-0.033,-0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:22,001CB1U0000001ABC6510506,B,609.543,600.000,8.000,4.500,0.000,2.000,46.240,-0.149,-0.085,-0.037,0.060,-0.049,0.032,-0.057,0.062,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:26,001CB1U0000001ABC6510508,A,633.045,600.000,8.000,4.500,0.000,2.000,62.970,-0.081,-0.178,0.069,0.051,0.058,0.049,-0.025,-0.061,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:32,001CB1U0000001ABC6509340,B,616.808,600.000,8.000,4.500,0.000,2.000,48.320,-0.041,-0.107,-0.094,0.035,-0.057,0.024,-0.030,0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:36,001CB1U0000001ABC6509338,A,635.395,600.000,8.000,4.500,0.000,2.000,65.490,-0.051,-0.143,0.043,0.052,0.006,0.004,0.006,0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:27:43,001CB1U0000001ABC6510510,B,616.380,600.000,8.000,4.500,0.000,2.000,47.200,-0.115,-0.106,0.082,0.037,0.012,0.003,-0.043,0.000,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:28:28,001CB1U0000001ABC6510512,A,634.327,600.000,8.000,4.500,0.000,2.000,63.480,-0.048,-0.142,0.060,0.057,0.036,0.011,-0.084,-0.084,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:28:34,001CB1U0000001ABC6510514,B,615.953,600.000,8.000,4.500,0.000,2.000,47.360,-0.120,-0.135,0.048,0.024,0.013,-0.016,-0.021,-0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:28:40,001CB1U0000001ABC6510516,A,634.754,600.000,8.000,4.500,0.000,2.000,61.770,-0.081,-0.198,0.049,0.045,0.032,0.018,-0.023,-0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:28:46,001CB1U0000001ABC6510518,B,615.739,600.000,8.000,4.500,0.000,2.000,47.360,-0.110,-0.159,0.009,-0.012,-0.050,-0.074,-0.061,-0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:29:42,001CB1U0000001ABC6510520,A,635.181,600.000,8.000,4.500,0.000,2.000,67.320,-0.085,-0.135,-0.006,-0.001,0.007,-0.060,0.025,0.000,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:29:48,001CB1U0000001ABC6510530,B,616.167,600.000,8.000,4.500,0.000,2.000,46.880,-0.069,-0.122,-0.003,0.001,0.025,-0.022,-0.121,-0.069,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:29:54,001CB1U0000001ABC6510532,A,634.541,600.000,8.000,4.500,0.000,2.000,69.480,-0.031,-0.109,0.035,0.046,0.047,0.023,0.017,-0.025,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:30:00,001CB1U0000001ABC6510534,B,617.448,600.000,8.000,4.500,0.000,2.000,47.040,-0.077,-0.084,-0.021,-0.026,-0.029,-0.057,0.015,0.067,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:30:04,001CB1U0000001ABC6510536,A,633.900,600.000,8.000,4.500,0.000,2.000,60.480,-0.087,-0.153,0.023,0.049,0.032,0.034,-0.137,-0.135,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:30:11,001CB1U0000001ABC6510538,B,617.235,600.000,8.000,4.500,0.000,2.000,47.200,-0.074,-0.142,-0.016,-0.025,-0.049,-0.052,-0.017,0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:30:15,001CB1U0000001ABC6510540,A,632.831,600.000,8.000,4.500,0.000,2.000,56.160,-0.049,-0.134,0.041,0.045,0.049,0.032,-0.067,-0.099,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:30:21,001CB1U0000001ABC6510542,B,616.380,600.000,8.000,4.500,0.000,2.000,46.720,-0.059,-0.028,-0.070,-0.009,-0.082,-0.009,-0.055,0.000,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:30:27,001CB1U0000001ABC6510544,A,633.900,600.000,8.000,4.500,0.000,2.000,59.130,-0.027,-0.149,0.021,0.014,0.020,-0.015,-0.038,-0.035,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:30:34,001CB1U0000001ABC6510546,B,617.448,600.000,8.000,4.500,0.000,2.000,47.520,-0.072,-0.134,0.003,-0.003,-0.012,-0.020,-0.080,-0.057,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:31:18,001CB1U0000001ABC6510548,A,632.831,600.000,8.000,4.500,0.000,2.000,65.040,0.037,-0.045,-0.001,0.027,0.013,-0.015,0.007,-0.014,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:31:24,001CB1U0000001ABC6510550,B,616.380,600.000,8.000,4.500,0.000,2.000,46.400,-0.034,-0.065,-0.040,0.019,0.003,0.006,-0.135,-0.109,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:18,001CB1U0000001ABC6510552,A,634.541,600.000,8.000,4.500,0.000,2.000,57.540,-0.069,-0.140,0.065,0.054,0.048,0.031,-0.017,0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:24,001CB1U0000001ABC6510554,B,617.235,600.000,8.000,4.500,0.000,2.000,47.360,-0.107,-0.123,0.067,0.052,0.048,0.025,-0.142,-0.087,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:28,001CB1U0000001ABC6509328,A,634.327,600.000,8.000,4.500,0.000,2.000,60.360,-0.042,-0.157,0.016,0.025,0.025,-0.017,0.023,0.010,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:35,001CB1U0000001ABC6510558,B,616.380,600.000,8.000,4.500,0.000,2.000,48.000,-0.095,-0.116,-0.033,0.027,-0.050,-0.014,0.083,0.095,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:41,001CB1U0000001ABC6510470,A,634.754,600.000,8.000,4.500,0.000,2.000,65.010,-0.101,-0.183,0.003,0.028,0.018,0.010,-0.005,0.013,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:48,001CB1U0000001ABC6510560,B,607.834,600.000,8.000,4.500,0.000,2.000,47.520,-0.162,-0.083,-0.036,0.087,-0.001,0.102,-0.115,-0.082,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:52,001CB1U0000001ABC6510562,A,631.763,600.000,8.000,4.500,0.000,2.000,61.710,-0.103,-0.191,0.054,0.040,0.080,0.048,-0.108,-0.139,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:32:58,001CB1U0000001ABC6510566,B,613.389,600.000,8.000,4.500,0.000,2.000,47.360,-0.047,-0.063,-0.037,0.021,-0.037,-0.008,-0.003,0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:04,001CB1U0000001ABC6510572,A,634.541,600.000,8.000,4.500,0.000,2.000,58.380,-0.024,-0.116,0.013,0.028,0.041,0.021,-0.004,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:10,001CB1U0000001ABC6510570,B,617.876,600.000,8.000,4.500,0.000,2.000,47.200,0.004,-0.065,0.032,0.019,0.025,-0.001,-0.038,-0.005,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:14,001CB1U0000001ABC6510576,A,628.986,600.000,8.000,4.500,0.000,2.000,64.350,0.073,-0.037,-0.024,-0.021,-0.026,-0.031,0.001,0.011,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:20,001CB1U0000001ABC6510578,B,617.448,600.000,8.000,4.500,0.000,2.000,47.200,0.001,0.029,-0.034,0.036,-0.053,0.037,-0.100,-0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:26,001CB1U0000001ABC6510556,A,633.686,600.000,8.000,4.500,0.000,2.000,59.040,-0.117,-0.149,0.022,0.039,0.037,0.037,-0.119,-0.074,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:32,001CB1U0000001ABC6509336,B,616.594,600.000,8.000,4.500,0.000,2.000,48.160,-0.111,-0.112,-0.053,0.005,-0.069,-0.021,0.010,0.070,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:36,001CB1U0000001ABC6510584,A,634.968,600.000,8.000,4.500,0.000,2.000,66.240,-0.122,-0.212,0.013,0.032,0.005,0.003,-0.106,-0.122,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:33:43,001CB1U0000001ABC6510586,B,617.876,600.000,8.000,4.500,0.000,2.000,47.040,0.036,-0.003,-0.040,-0.026,-0.028,-0.040,0.020,0.038,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:00,001CB1U0000001ABC6510588,A,635.395,600.000,8.000,4.500,0.000,2.000,67.950,-0.111,-0.204,0.058,0.061,0.052,0.044,-0.107,-0.175,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:06,001CB1U0000001ABC6510590,B,617.876,600.000,8.000,4.500,0.000,2.000,47.840,0.006,-0.053,-0.085,-0.029,-0.053,-0.051,-0.046,0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:11,001CB1U0000001ABC6510592,A,597.579,600.000,8.000,4.500,0.000,2.000,65.310,0.003,-0.053,-0.033,-0.015,-0.036,-0.039,0.036,-0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:18,001CB1U0000001ABC6510596,B,617.235,600.000,8.000,4.500,0.000,2.000,47.360,-0.078,-0.055,-0.041,0.040,0.013,0.042,-0.035,0.042,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:23,001CB1U0000001ABC6510598,A,633.900,600.000,8.000,4.500,0.000,2.000,63.450,-0.092,-0.184,0.055,0.038,0.043,0.041,-0.033,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:29,001CB1U0000001ABC6510600,B,615.098,600.000,8.000,4.500,0.000,2.000,47.200,-0.181,-0.099,-0.021,0.073,0.012,0.042,-0.078,-0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:33,001CB1U0000001ABC6510580,A,635.181,600.000,8.000,4.500,0.000,2.000,66.060,-0.051,-0.101,-0.025,0.014,-0.018,-0.002,0.122,0.087,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:34:40,001CB1U0000001ABC6510582,B,616.808,600.000,8.000,4.500,0.000,2.000,46.080,-0.056,-0.068,-0.024,0.025,-0.016,0.016,0.018,0.021,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:17,001CB1U0000001AB86507234,A,633.472,600.000,8.000,4.500,0.000,2.000,62.190,-0.107,-0.175,0.043,0.018,0.047,0.006,-0.094,-0.075,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:24,001CB1U0000001AB86507236,B,615.312,600.000,8.000,4.500,0.000,2.000,47.840,-0.182,-0.123,-0.003,0.116,-0.025,0.094,-0.195,-0.087,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:29,001CB1U0000001ABC6510606,A,618.089,600.000,8.000,4.500,0.000,2.000,60.810,-0.144,-0.182,0.023,0.012,0.023,0.011,-0.082,-0.071,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:36,001CB1U0000001ABC6510604,B,617.235,600.000,8.000,4.500,0.000,2.000,47.360,-0.123,-0.115,-0.017,-0.001,-0.060,-0.006,0.021,0.071,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:42,001CB1U0000001ABC6510610,A,634.541,600.000,8.000,4.500,0.000,2.000,68.040,-0.012,-0.095,0.014,0.018,0.044,0.000,0.032,-0.005,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:48,001CB1U0000001ABC6510608,B,594.374,600.000,8.000,4.500,0.000,2.000,47.360,-0.121,-0.096,-0.048,0.001,-0.072,-0.027,0.016,0.086,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:52,001CB1U0000001ABC6510614,A,634.327,600.000,8.000,4.500,0.000,2.000,60.960,-0.040,-0.124,-0.004,-0.018,0.002,-0.019,-0.004,0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:35:58,001CB1U0000001ABC6510612,B,590.529,600.000,8.000,4.500,0.000,2.000,47.680,-0.106,-0.103,0.072,0.035,0.057,0.006,-0.041,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:03,001CB1U0000001ABC6510618,A,634.541,600.000,8.000,4.500,0.000,2.000,57.000,-0.056,-0.159,0.042,0.047,0.020,0.014,-0.043,-0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:09,001CB1U0000001ABC6510616,B,615.953,600.000,8.000,4.500,0.000,2.000,48.000,-0.147,-0.157,0.035,0.086,0.013,0.068,-0.141,-0.049,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:27,001CB1U0000001ABC6510622,A,634.541,600.000,8.000,4.500,0.000,2.000,58.110,-0.114,-0.178,0.045,0.044,0.044,0.006,-0.101,-0.095,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:33,001CB1U0000001ABC6510620,B,581.342,600.000,8.000,4.500,0.000,2.000,47.520,-0.208,-0.105,-0.004,0.107,0.002,0.108,-0.088,-0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:38,001CB1U0000001ABC6510630,A,629.413,600.000,8.000,4.500,0.000,2.000,63.000,-0.099,-0.145,0.084,0.080,0.072,0.023,-0.115,-0.117,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:45,001CB1U0000001ABC6510624,B,617.021,600.000,8.000,4.500,0.000,2.000,47.040,-0.088,-0.176,0.058,0.034,0.066,0.005,-0.049,-0.026,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:51,001CB1U0000001ABC6510634,A,633.900,600.000,8.000,4.500,0.000,2.000,60.720,-0.090,-0.095,0.054,0.041,0.048,0.026,-0.105,-0.113,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:36:57,001CB1U0000001ABC6510628,B,615.526,600.000,8.000,4.500,0.000,2.000,46.880,-0.073,-0.122,-0.007,-0.004,-0.004,-0.029,-0.060,0.040,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:37:02,001CB1U0000001ABC6510528,A,631.977,600.000,8.000,4.500,0.000,2.000,65.820,-0.067,-0.093,0.013,0.023,0.033,0.006,-0.070,-0.078,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:37:09,001CB1U0000001ABC6510632,B,615.953,600.000,8.000,4.500,0.000,2.000,48.000,-0.089,-0.104,0.038,0.048,0.050,0.033,-0.112,-0.097,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:37:16,001CB1U0000001ABC6510638,A,634.754,600.000,8.000,4.500,0.000,2.000,66.960,-0.087,-0.170,0.047,0.029,0.046,0.010,-0.105,-0.092,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:37:22,001CB1U0000001ABC6510526,B,616.808,600.000,8.000,4.500,0.000,2.000,47.840,-0.079,-0.138,-0.007,-0.018,-0.010,-0.061,-0.122,-0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,19:38:39,001CB1U0000001ABC6510642,A,634.113,600.000,8.000,4.500,0.000,2.000,62.340,-0.087,-0.202,0.037,0.006,0.035,0.006,-0.042,-0.100,0,OK
