时间,条码,扫码结果,位置
18:33:50,001CB1U0000001ABC6509942,OK,1
18:33:55,001CB1U0000001ABC6509946,OK,2
18:34:03,001CB1U0000001ABC6509948,OK,1
18:34:08,001CB1U0000001ABC6509950,OK,2
18:34:16,001CB1U0000001ABC6509952,OK,1
18:34:20,001CB1U0000001ABC6509956,OK,2
18:34:28,001CB1U0000001ABC6509958,OK,1
18:34:57,001CB1U0000001ABC6509966,OK,1
18:35:00,001CB1U0000001ABC6509968,OK,2
18:35:09,001CB1U0000001ABC6509970,OK,1
18:35:12,001CB1U0000001ABC6509928,OK,2
18:35:20,001CB1U0000001ABC6509862,OK,1
18:35:23,001CB1U0000001ABC6509660,OK,2
18:35:46,001CB1U0000001ABC6509974,OK,2
18:35:54,001CB1U0000001ABC6509976,OK,1
18:36:13,001CB1U0000001ABC6509978,OK,2
18:36:26,001CB1U0000001ABC6509980,OK,1
18:36:33,001CB1U0000001ABC6509944,OK,2
18:36:37,001CB1U0000001ABC6509984,OK,1
18:36:44,001CB1U0000001ABC6509986,OK,2
18:36:48,001CB1U0000001ABC6509294,OK,1
18:36:56,001CB1U0000001ABC6509994,OK,2
18:36:59,001CB1U0000001ABC6509988,OK,1
18:37:22,001CB1U0000001ABC6509998,OK,2
18:37:30,001CB1U0000001ABC6510000,OK,1
18:37:34,001CB1U0000001ABC6510002,OK,2
18:37:42,001CB1U0000001ABC6510004,OK,1
18:38:00,001CB1U0000001ABC6510006,OK,2
18:38:12,001CB1U0000001ABC6510008,OK,1
18:38:19,001CB1U0000001ABC6510016,OK,2
18:38:23,001CB1U0000001ABC6510014,OK,1
18:38:34,001CB1U0000001ABC6510018,OK,1
18:38:39,001CB1U0000001ABC6509028,OK,2
18:38:54,001CB1U0000001ABC6510022,OK,2
18:39:01,001CB1U0000001ABC6509960,OK,1
18:39:06,001CB1U0000001ABC6510026,OK,2
18:39:14,001CB1U0000001ABC6509026,OK,1
18:39:18,001CB1U0000001ABC6509086,OK,2
18:39:26,001CB1U0000001ABC6509072,OK,1
18:39:44,001CB1U0000001ABC6509084,OK,2
18:39:52,001CB1U0000001ABC6509070,OK,1
18:39:58,001CB1U0000001ABC6509080,OK,2
18:40:06,001CB1U0000001ABC6509954,OK,1
18:40:11,001CB1U0000001ABC6509964,OK,2
18:40:27,001CB1U0000001ABC6509136,OK,2
18:41:43,001CB1U0000001ABC6509134,OK,1
18:41:46,001CB1U0000001ABC6509130,OK,2
18:41:54,001CB1U0000001ABC6509166,OK,1
18:41:57,001CB1U0000001ABC6509116,OK,2
18:42:05,001CB1U0000001ABC6509142,OK,1
18:42:08,001CB1U0000001ABC6509992,OK,2
18:42:16,001CB1U0000001ABC6509208,OK,1
18:42:20,001CB1U0000001ABC6510028,OK,2
18:42:28,001CB1U0000001ABC6510030,OK,1
18:42:32,001CB1U0000001ABC6510032,OK,2
18:42:40,001CB1U0000001ABC6510034,OK,1
18:42:43,001CB1U0000001ABC6510036,OK,2
18:42:51,001CB1U0000001ABC6509174,OK,1
18:42:55,001CB1U0000001ABC6510042,OK,2
18:43:03,001CB1U0000001ABC6510010,OK,1
18:43:08,001CB1U0000001ABC6510044,OK,2
18:43:16,001CB1U0000001ABC6510046,OK,1
18:43:20,001CB1U0000001ABC6510048,OK,2
18:43:40,001CB1U0000001ABC6509170,OK,2
18:43:43,001CB1U0000001ABC6510050,OK,1
18:43:52,001CB1U0000001ABC6509990,OK,2
18:43:56,001CB1U0000001ABC6510024,OK,1
18:44:04,001CB1U0000001ABC6509138,OK,2
18:44:08,001CB1U0000001ABC6509596,OK,1
18:44:17,001CB1U0000001ABC6510052,OK,2
18:44:20,001CB1U0000001ABC6509140,OK,1
18:44:29,001CB1U0000001ABC6510056,OK,2
18:44:32,001CB1U0000001ABC6510054,OK,1
18:44:41,001CB1U0000001ABC6510060,OK,2
18:44:45,001CB1U0000001ABC6510058,OK,1
18:44:53,001CB1U0000001ABC6510064,OK,2
18:44:57,001CB1U0000001ABC6510062,OK,1
18:45:06,001CB1U0000001ABC6510068,OK,2
18:45:09,001CB1U0000001ABC6510066,OK,1
18:45:18,001CB1U0000001ABC6510072,OK,2
18:45:21,001CB1U0000001ABC6510070,OK,1
18:45:30,001CB1U0000001ABC6510076,OK,2
18:45:34,001CB1U0000001ABC6510074,OK,1
18:45:43,001CB1U0000001ABC6510080,OK,2
18:45:46,001CB1U0000001ABC6510078,OK,1
18:45:55,001CB1U0000001ABC6510084,OK,2
18:46:02,001CB1U0000001ABC6510082,OK,1
18:46:10,001CB1U0000001ABC6510088,OK,2
18:46:14,001CB1U0000001ABC6510086,OK,1
18:46:22,001CB1U0000001ABC6510092,OK,2
18:46:26,001CB1U0000001ABC6510090,OK,1
18:46:35,001CB1U0000001ABC6510096,OK,2
18:46:38,001CB1U0000001ABC6510094,OK,1
18:46:47,001CB1U0000001ABC6510100,OK,2
18:47:06,001CB1U0000001ABC6510098,OK,1
18:47:14,001CB1U0000001ABC6510104,OK,2
18:47:18,001CB1U0000001ABC6510102,OK,1
18:47:27,001CB1U0000001ABC6510108,OK,2
18:47:32,001CB1U0000001ABC6510106,OK,1
18:47:40,001CB1U0000001ABC6509226,OK,2
18:47:43,001CB1U0000001ABC6510110,OK,1
18:47:52,001CB1U0000001ABC6510116,OK,2
18:48:08,001CB1U0000001ABC6510114,OK,1
18:48:16,001CB1U0000001ABC6510120,OK,2
18:48:22,001CB1U0000001ABC6510118,OK,1
18:48:30,001CB1U0000001AB86507758,OK,2
18:48:34,001CB1U0000001AB86508028,OK,1
18:48:42,001CB1U0000001AB86507118,OK,2
18:48:49,001CB1U0000001AB86507132,OK,1
18:48:56,001CB1U0000001AB86506407,OK,2
18:50:12,001CB1U0000001AB86507114,OK,1
18:50:21,001CB1U0000001ABC6510124,OK,2
18:50:25,001CB1U0000001ABC6510122,OK,1
18:50:33,001CB1U0000001ABC6510128,OK,2
18:50:37,001CB1U0000001ABC6510126,OK,1
18:50:46,001CB1U0000001ABC6510132,OK,2
18:50:49,001CB1U0000001ABC6510130,OK,1
18:50:58,001CB1U0000001ABC6510136,OK,2
18:51:16,001CB1U0000001ABC6510134,OK,1
18:51:24,001CB1U0000001AB86507400,OK,2
18:51:29,001CB1U0000001AB86507580,OK,1
18:51:37,001CB1U0000001AB86507116,OK,2
18:51:41,001CB1U0000001AB86507112,OK,1
18:51:49,001CB1U0000001AB86506992,OK,2
18:51:53,001CB1U0000001AB86507392,OK,1
18:52:01,001CB1U0000001AB86507604,OK,2
18:52:05,001CB1U0000001AB86507470,OK,1
18:52:17,001CB1U0000001ABC6508554,OK,2
18:52:29,001CB1U0000001ABC6509224,OK,1
18:52:37,001CB1U0000001ABC6509222,OK,2
18:52:45,001CB1U0000001ABC6509230,OK,1
18:52:53,001CB1U0000001ABC6509074,OK,2
18:52:59,001CB1U0000001ABC6509172,OK,1
18:53:07,001CB1U0000001ABC6509312,OK,2
18:53:10,001CB1U0000001ABC6509168,OK,1
18:53:19,001CB1U0000001ABC6509310,OK,2
18:53:25,001CB1U0000001ABC6509308,OK,1
18:53:45,001CB1U0000001ABC6510144,OK,2
18:53:52,001CB1U0000001ABC6510142,OK,1
18:54:00,001CB1U0000001ABC6510150,OK,2
18:54:05,001CB1U0000001ABC6510146,OK,1
18:54:13,001CB1U0000001ABC6509324,OK,2
18:54:17,001CB1U0000001ABC6508498,OK,1
18:54:25,001CB1U0000001ABC6510164,OK,2
18:54:29,001CB1U0000001ABC6510162,OK,1
18:54:41,001CB1U0000001ABC6510166,OK,1
18:54:55,001CB1U0000001ABC6510168,OK,2
18:55:07,001CB1U0000001ABC6510170,OK,1
18:55:10,001CB1U0000001ABC6510172,OK,2
18:55:19,001CB1U0000001ABC6510174,OK,1
18:55:23,001CB1U0000001ABC6510160,OK,2
18:55:33,001CB1U0000001ABC6509188,OK,1
18:55:36,001CB1U0000001ABC6509132,OK,2
18:55:48,001CB1U0000001ABC6510176,OK,1
18:55:51,001CB1U0000001ABC6510178,OK,2
18:56:03,001CB1U0000001AB86507590,OK,1
18:56:06,001CB1U0000001AB86507588,OK,2
18:56:29,001CB1U0000001ABC6509114,OK,1
18:56:32,001CB1U0000001ABC6509228,OK,2
18:56:45,001CB1U0000001ABC6510180,OK,1
18:56:48,001CB1U0000001ABC6510182,OK,2
18:56:59,001CB1U0000001ABC6510148,OK,1
18:57:02,001CB1U0000001ABC6510184,OK,2
18:57:13,001CB1U0000001ABC6510186,OK,1
18:57:16,001CB1U0000001ABC6510188,OK,2
18:57:25,001CB1U0000001ABC6510190,OK,1
18:57:28,001CB1U0000001ABC6510192,OK,2
18:57:49,001CB1U0000001ABC6510194,OK,1
18:57:52,001CB1U0000001ABC6510196,OK,2
18:58:02,001CB1U0000001ABC6510198,OK,1
18:58:05,001CB1U0000001ABC6510200,OK,2
18:58:18,001CB1U0000001ABC6510202,OK,1
18:58:26,001CB1U0000001ABC6510206,OK,2
18:58:29,001CB1U0000001ABC6509322,OK,1
18:58:37,001CB1U0000001ABC6510210,OK,2
18:58:41,001CB1U0000001ABC6510208,OK,1
18:58:48,001CB1U0000001ABC6510228,OK,2
18:58:54,001CB1U0000001ABC6510226,OK,1
18:59:01,001CB1U0000001ABC6510236,OK,2
18:59:15,001CB1U0000001ABC6510234,OK,1
18:59:22,001CB1U0000001ABC6510240,OK,2
18:59:28,001CB1U0000001ABC6510238,OK,1
18:59:35,001CB1U0000001ABC6510244,OK,2
18:59:41,001CB1U0000001ABC6510242,OK,1
18:59:49,001CB1U0000001ABC6510246,OK,2
19:00:22,001CB1U0000001ABC6510152,OK,1
19:00:29,001CB1U0000001ABC6510250,OK,2
19:00:50,001CB1U0000001ABC6510248,OK,1
19:00:57,001CB1U0000001ABC6510154,OK,2
19:01:03,001CB1U0000001ABC6510212,OK,1
19:01:10,001CB1U0000001ABC6510216,OK,2
19:01:16,001CB1U0000001ABC6510214,OK,1
19:01:23,001CB1U0000001ABC6510222,OK,2
19:01:29,001CB1U0000001ABC6510218,OK,1
19:01:36,001CB1U0000001ABC6510254,OK,2
19:01:42,001CB1U0000001ABC6510252,OK,1
19:02:02,001CB1U0000001ABC6510260,OK,1
19:02:05,001CB1U0000001ABC6510262,OK,2
19:02:17,001CB1U0000001ABC6510264,OK,1
19:02:25,001CB1U0000001ABC6510270,OK,2
19:02:29,001CB1U0000001ABC6510268,OK,1
19:02:41,001CB1U0000001ABC6510272,OK,1
19:02:49,001CB1U0000001ABC6510224,OK,2
19:02:52,001CB1U0000001ABC6510278,OK,1
19:03:04,001CB1U0000001ABC6510282,OK,2
19:03:17,001CB1U0000001ABC6510284,OK,1
19:03:24,001CB1U0000001ABC6510294,OK,2
19:03:28,001CB1U0000001ABC6510290,OK,1
19:03:35,001CB1U0000001ABC6510298,OK,2
19:03:47,001CB1U0000001ABC6510296,OK,1
19:03:55,001CB1U0000001ABC6510232,OK,2
19:04:04,001CB1U0000001ABC6510300,OK,1
19:04:11,001CB1U0000001ABC6510304,OK,2
19:04:23,001CB1U0000001ABC6510302,OK,1
19:04:34,001CB1U0000001ABC6510306,OK,2
19:04:42,001CB1U0000001ABC6510308,OK,1
19:04:46,001CB1U0000001ABC6510274,OK,2
19:04:54,001CB1U0000001ABC6510310,OK,1
19:04:57,001CB1U0000001ABC6510312,OK,2
19:05:09,001CB1U0000001ABC6510156,OK,2
19:05:13,001CB1U0000001ABC6510158,OK,1
19:06:53,001CB1U0000001ABC6509344,OK,2
19:07:01,001CB1U0000001ABC6510286,OK,1
19:07:04,001CB1U0000001ABC6510288,OK,2
19:07:12,001CB1U0000001ABC6509332,OK,1
19:07:15,001CB1U0000001ABC6509342,OK,2
19:07:23,001CB1U0000001ABC6510292,OK,1
19:07:26,001CB1U0000001ABC6510314,OK,2
19:07:34,001CB1U0000001ABC6510316,OK,1
19:07:38,001CB1U0000001ABC6510318,OK,2
19:07:51,001CB1U0000001ABC6510322,OK,2
19:07:55,001CB1U0000001ABC6510320,OK,1
19:08:03,001CB1U0000001ABC6510326,OK,2
19:08:07,001CB1U0000001ABC6510324,OK,1
19:08:15,001CB1U0000001ABC6510330,OK,2
19:08:19,001CB1U0000001ABC6510328,OK,1
19:08:31,001CB1U0000001ABC6510334,OK,2
19:08:39,001CB1U0000001ABC6510336,OK,1
19:08:42,001CB1U0000001ABC6510338,OK,2
19:08:50,001CB1U0000001ABC6510340,OK,1
19:08:54,001CB1U0000001ABC6510342,OK,2
19:09:02,001CB1U0000001ABC6510344,OK,1
19:09:05,001CB1U0000001ABC6510346,OK,2
19:09:15,001CB1U0000001ABC6510348,OK,1
19:09:18,001CB1U0000001ABC6510350,OK,2
19:09:30,001CB1U0000001ABC6509330,OK,1
19:09:38,001CB1U0000001ABC6509318,OK,2
19:09:42,001CB1U0000001ABC6509316,OK,1
19:09:49,001CB1U0000001AB86507214,OK,2
19:09:53,001CB1U0000001AB86509311,OK,1
19:10:00,001CB1U0000001AB86509317,OK,2
19:10:06,001CB1U0000001AB86507228,OK,1
19:10:13,001CB1U0000001AB86507206,OK,2
19:10:19,001CB1U0000001AB86507208,OK,1
19:10:26,001CB1U0000001AB86507166,OK,2
19:10:49,001CB1U0000001AB86509391,OK,1
19:15:22,001CB1U0000001ABC6510352,OK,1
19:15:26,001CB1U0000001ABC6510354,OK,2
19:15:35,001CB1U0000001ABC6510356,OK,1
19:15:38,001CB1U0000001ABC6510358,OK,2
19:15:48,001CB1U0000001ABC6510360,OK,1
19:15:52,001CB1U0000001ABC6510362,OK,2
19:16:07,001CB1U0000001ABC6510364,OK,1
19:16:16,001CB1U0000001ABC6510370,OK,2
19:16:20,001CB1U0000001ABC6510368,OK,1
19:16:36,001CB1U0000001ABC6510372,OK,1
19:16:39,001CB1U0000001ABC6510374,OK,2
19:16:53,001CB1U0000001ABC6510378,OK,2
19:17:08,001CB1U0000001ABC6510382,OK,2
19:17:17,001CB1U0000001ABC6510384,OK,1
19:17:20,001CB1U0000001ABC6510386,OK,2
19:17:29,001CB1U0000001ABC6510388,OK,1
19:17:32,001CB1U0000001ABC6510390,OK,2
19:17:40,001CB1U0000001AB86507202,OK,1
19:17:43,001CB1U0000001ABC6511771,OK,2
19:17:51,001CB1U0000001ABC6510392,OK,1
19:17:55,001CB1U0000001ABC6510394,OK,2
19:18:03,001CB1U0000001ABC6510396,OK,1
19:18:06,001CB1U0000001ABC6510398,OK,2
19:18:14,001CB1U0000001ABC6510400,OK,1
19:18:18,001CB1U0000001ABC6510402,OK,2
19:18:26,001CB1U0000001ABC6510404,OK,1
19:18:30,001CB1U0000001ABC6510406,OK,2
19:18:38,001CB1U0000001ABC6510408,OK,1
19:18:42,001CB1U0000001ABC6510410,OK,2
19:18:50,001CB1U0000001AB86507230,OK,1
19:18:53,001CB1U0000001AB86507238,OK,2
19:19:06,001CB1U0000001ABC6510414,OK,2
19:19:10,001CB1U0000001ABC6510412,OK,1
19:19:18,001CB1U0000001ABC6510418,OK,2
19:20:02,001CB1U0000001ABC6510416,OK,1
19:20:15,001CB1U0000001ABC6510420,OK,1
19:20:18,001CB1U0000001ABC6510422,OK,2
19:20:32,001CB1U0000001ABC6510426,OK,2
19:20:40,001CB1U0000001ABC6510428,OK,1
19:20:43,001CB1U0000001ABC6510430,OK,2
19:20:56,001CB1U0000001ABC6510432,OK,1
19:21:03,001CB1U0000001ABC6510438,OK,2
19:21:07,001CB1U0000001ABC6510436,OK,1
19:21:14,001CB1U0000001ABC6510442,OK,2
19:21:19,001CB1U0000001ABC6510440,OK,1
19:21:27,001CB1U0000001ABC6510446,OK,2
19:21:31,001CB1U0000001ABC6510444,OK,1
19:21:51,001CB1U0000001ABC6510452,OK,1
19:21:54,001CB1U0000001ABC6510454,OK,2
19:22:02,001CB1U0000001ABC6510456,OK,1
19:22:06,001CB1U0000001ABC6510458,OK,2
19:22:14,001CB1U0000001ABC6510460,OK,1
19:22:17,001CB1U0000001ABC6510462,OK,2
19:22:33,001CB1U0000001ABC6510464,OK,1
19:22:41,001CB1U0000001ABC6510472,OK,2
19:22:45,001CB1U0000001ABC6510468,OK,1
19:22:52,001CB1U0000001ABC6510476,OK,2
19:23:52,001CB1U0000001ABC6510474,OK,1
19:23:59,001CB1U0000001ABC6510480,OK,2
19:24:03,001CB1U0000001ABC6510478,OK,1
19:24:15,001CB1U0000001ABC6510484,OK,2
19:24:23,001CB1U0000001ABC6510486,OK,1
19:24:26,001CB1U0000001ABC6510488,OK,2
19:24:38,001CB1U0000001ABC6510492,OK,2
19:24:47,001CB1U0000001ABC6510494,OK,1
19:24:50,001CB1U0000001ABC6510496,OK,2
19:25:02,001CB1U0000001ABC6510498,OK,1
19:25:08,001CB1U0000001ABC6510500,OK,2
19:25:16,001CB1U0000001ABC6509320,OK,1
19:25:21,001CB1U0000001ABC6510502,OK,2
19:25:29,001CB1U0000001ABC6510504,OK,1
19:25:34,001CB1U0000001ABC6510506,OK,2
19:26:10,001CB1U0000001ABC6510508,OK,1
19:26:16,001CB1U0000001ABC6509340,OK,2
19:26:40,001CB1U0000001ABC6509338,OK,1
19:26:46,001CB1U0000001ABC6510510,OK,2
19:26:54,001CB1U0000001ABC6510512,OK,1
19:26:59,001CB1U0000001ABC6510514,OK,2
19:27:07,001CB1U0000001ABC6510516,OK,1
19:27:11,001CB1U0000001ABC6510518,OK,2
19:27:19,001CB1U0000001ABC6510520,OK,1
19:27:24,001CB1U0000001ABC6510530,OK,2
19:27:32,001CB1U0000001ABC6510532,OK,1
19:27:36,001CB1U0000001ABC6510534,OK,2
19:27:44,001CB1U0000001ABC6510536,OK,1
19:27:49,001CB1U0000001ABC6510538,OK,2
19:27:57,001CB1U0000001ABC6510540,OK,1
19:28:01,001CB1U0000001ABC6510542,OK,2
19:28:09,001CB1U0000001ABC6510544,OK,1
19:28:13,001CB1U0000001ABC6510546,OK,2
19:28:49,001CB1U0000001ABC6510548,OK,1
19:28:56,001CB1U0000001ABC6510550,OK,2
19:29:04,001CB1U0000001ABC6510552,OK,1
19:29:08,001CB1U0000001ABC6510554,OK,2
19:30:03,001CB1U0000001ABC6509328,OK,1
19:30:10,001CB1U0000001ABC6510558,OK,2
19:30:18,001CB1U0000001ABC6510470,OK,1
19:30:23,001CB1U0000001ABC6510560,OK,2
19:30:31,001CB1U0000001ABC6510562,OK,1
19:30:35,001CB1U0000001ABC6510566,OK,2
19:30:50,001CB1U0000001ABC6510570,OK,2
19:31:02,001CB1U0000001ABC6510572,OK,1
19:31:10,001CB1U0000001ABC6510578,OK,2
19:31:13,001CB1U0000001ABC6510576,OK,1
19:31:39,001CB1U0000001ABC6510556,OK,1
19:31:46,001CB1U0000001ABC6509336,OK,2
19:32:40,001CB1U0000001ABC6510584,OK,1
19:32:46,001CB1U0000001ABC6510586,OK,2
19:32:54,001CB1U0000001ABC6510588,OK,1
19:32:58,001CB1U0000001ABC6510590,OK,2
19:33:06,001CB1U0000001ABC6510592,OK,1
19:33:11,001CB1U0000001ABC6510596,OK,2
19:33:19,001CB1U0000001ABC6510598,OK,1
19:33:23,001CB1U0000001ABC6510600,OK,2
19:33:31,001CB1U0000001ABC6510580,OK,1
19:33:36,001CB1U0000001ABC6510582,OK,2
19:33:43,001CB1U0000001AB86507234,OK,1
19:33:48,001CB1U0000001AB86507236,OK,2
19:34:02,001CB1U0000001ABC6510604,OK,2
19:34:10,001CB1U0000001ABC6510606,OK,1
19:34:14,001CB1U0000001ABC6510608,OK,2
19:34:22,001CB1U0000001ABC6510610,OK,1
19:34:28,001CB1U0000001ABC6510612,OK,2
19:34:36,001CB1U0000001ABC6510614,OK,1
19:34:41,001CB1U0000001ABC6510616,OK,2
19:34:49,001CB1U0000001ABC6510618,OK,1
19:34:53,001CB1U0000001ABC6510620,OK,2
19:35:01,001CB1U0000001ABC6510622,OK,1
19:35:05,001CB1U0000001ABC6510624,OK,2
19:35:47,001CB1U0000001ABC6510628,OK,2
19:35:55,001CB1U0000001ABC6510630,OK,1
19:35:58,001CB1U0000001ABC6510632,OK,2
19:36:06,001CB1U0000001ABC6510634,OK,1
19:36:10,001CB1U0000001ABC6510526,OK,2
19:36:18,001CB1U0000001ABC6510528,OK,1
19:36:23,001CB1U0000001ABC6510636,OK,2
19:36:31,001CB1U0000001ABC6510638,OK,1
19:36:35,001CB1U0000001ABC6510640,OK,2
19:36:43,001CB1U0000001ABC6510642,OK,1
19:36:56,001CB1U0000001ABC6510644,OK,2
19:37:09,001CB1U0000001ABC6510648,OK,2
19:37:18,001CB1U0000001ABC6510650,OK,1
19:37:21,001CB1U0000001ABC6510652,OK,2
19:37:29,001CB1U0000001ABC6510654,OK,1
19:37:32,001CB1U0000001ABC6510522,OK,2
19:37:40,001CB1U0000001ABC6510524,OK,1
19:37:45,001CB1U0000001ABC6510656,OK,2
19:37:53,001CB1U0000001ABC6510658,OK,1
19:38:42,001CB1U0000001ABC6510662,OK,1
19:39:07,001CB1U0000001ABC6510664,OK,2
19:39:21,001CB1U0000001ABC6510668,OK,2
19:41:19,001CB1U0000001ABC6510670,OK,1
19:41:26,001CB1U0000001ABC6510680,OK,2
19:41:30,001CB1U0000001ABC6510678,OK,1
19:41:37,001CB1U0000001ABC6510684,OK,2
19:41:41,001CB1U0000001ABC6510682,OK,1
19:41:49,001CB1U0000001ABC6510688,OK,2
19:41:52,001CB1U0000001ABC6510686,OK,1
19:42:01,001CB1U0000001ABC6510692,OK,2
19:42:04,001CB1U0000001ABC6510690,OK,1
19:42:13,001CB1U0000001ABC6510698,OK,2
19:42:17,001CB1U0000001ABC6510694,OK,1
19:42:25,001CB1U0000001ABC6510702,OK,2
19:42:29,001CB1U0000001ABC6510700,OK,1
19:42:38,001CB1U0000001ABC6510706,OK,2
19:42:41,001CB1U0000001ABC6510704,OK,1
19:42:55,001CB1U0000001ABC6510564,OK,1
19:43:02,001CB1U0000001ABC6510710,OK,2
19:43:06,001CB1U0000001ABC6510112,OK,1
19:43:14,001CB1U0000001ABC6510720,OK,2
19:43:17,001CB1U0000001ABC6510712,OK,1
19:48:54,001CB1U0000001ABC6510730,OK,2
19:49:06,001CB1U0000001ABC6510674,OK,2
19:49:14,001CB1U0000001ABC6510732,OK,1
19:49:17,001CB1U0000001ABC6510734,OK,2
19:49:29,001CB1U0000001ABC6510736,OK,1
19:49:37,001CB1U0000001ABC6510742,OK,2
19:49:41,001CB1U0000001ABC6510740,OK,1
19:49:48,001CB1U0000001AB86507160,OK,2
19:49:51,001CB1U0000001AB86507210,OK,1
19:49:59,001CB1U0000001AB86509229,OK,2
19:50:03,001CB1U0000001AB86509363,OK,1
19:50:11,001CB1U0000001AB86509377,OK,2
19:50:15,001CB1U0000001AB86507216,OK,1
19:50:24,001CB1U0000001ABC6510746,OK,2
19:50:28,001CB1U0000001ABC6510744,OK,1
19:50:36,001CB1U0000001ABC6510750,OK,2
19:50:40,001CB1U0000001ABC6510748,OK,1
19:50:53,001CB1U0000001ABC6510752,OK,1
19:51:01,001CB1U0000001ABC6510696,OK,2
19:51:04,001CB1U0000001ABC6510714,OK,1
19:51:12,001CB1U0000001ABC6510756,OK,2
19:51:16,001CB1U0000001ABC6510718,OK,1
19:51:24,001CB1U0000001ABC6510716,OK,2
19:51:27,001CB1U0000001ABC6510758,OK,1
19:51:35,001CB1U0000001ABC6510724,OK,2
19:51:39,001CB1U0000001ABC6510760,OK,1
19:51:51,001CB1U0000001ABC6510788,OK,2
19:52:01,001CB1U0000001ABC6510790,OK,1
19:52:04,001CB1U0000001ABC6510792,OK,2
19:52:16,001CB1U0000001ABC6510794,OK,1
19:52:19,001CB1U0000001ABC6510764,OK,2
19:52:29,001CB1U0000001ABC6510774,OK,1
19:52:32,001CB1U0000001ABC6510768,OK,2
19:52:43,001CB1U0000001ABC6510772,OK,2
19:52:47,001CB1U0000001ABC6510778,OK,1
19:52:54,001CB1U0000001ABC6510810,OK,2
19:52:58,001CB1U0000001ABC6510808,OK,1
19:53:06,001CB1U0000001ABC6510814,OK,2
19:53:10,001CB1U0000001ABC6510812,OK,1
19:53:19,001CB1U0000001ABC6510776,OK,2
19:54:02,001CB1U0000001ABC6510782,OK,1
19:54:09,001CB1U0000001ABC6510780,OK,2
19:54:16,001CB1U0000001ABC6510786,OK,1
19:54:23,001CB1U0000001ABC6510784,OK,2
19:54:29,001CB1U0000001ABC6510798,OK,1
19:54:37,001CB1U0000001ABC6510818,OK,2
19:54:43,001CB1U0000001ABC6510816,OK,1
19:54:50,001CB1U0000001ABC6510822,OK,2
19:54:54,001CB1U0000001ABC6510820,OK,1
19:55:14,001CB1U0000001ABC6510826,OK,2
19:55:18,001CB1U0000001ABC6510824,OK,1
19:55:25,001CB1U0000001ABC6510830,OK,2
19:55:30,001CB1U0000001ABC6510828,OK,1
19:55:37,001CB1U0000001ABC6510834,OK,2
19:55:41,001CB1U0000001ABC6510832,OK,1
19:55:48,001CB1U0000001ABC6510838,OK,2
19:55:52,001CB1U0000001ABC6510836,OK,1
19:56:13,001CB1U0000001ABC6510842,OK,2
19:56:22,001CB1U0000001ABC6510840,OK,1
19:56:30,001CB1U0000001ABC6510846,OK,2
19:56:36,001CB1U0000001ABC6510844,OK,1
19:56:43,001CB1U0000001ABC6510850,OK,2
19:56:49,001CB1U0000001ABC6510848,OK,1
19:56:56,001CB1U0000001AB86509375,OK,2
19:57:53,001CB1U0000001AB86507226,OK,1
19:58:00,001CB1U0000001ABC6510860,OK,2
19:58:06,001CB1U0000001ABC6510852,OK,1
19:58:18,001CB1U0000001ABC6510864,OK,2
19:58:26,001CB1U0000001ABC6510866,OK,1
19:58:29,001CB1U0000001ABC6510868,OK,2
19:58:37,001CB1U0000001ABC6510870,OK,1
19:58:40,001CB1U0000001ABC6510872,OK,2
19:58:48,001CB1U0000001ABC6510874,OK,1
19:58:52,001CB1U0000001ABC6510876,OK,2
19:59:00,001CB1U0000001ABC6510878,OK,1
19:59:03,001CB1U0000001ABC6510880,OK,2
19:59:36,001CB1U0000001ABC6510886,OK,1
19:59:39,001CB1U0000001ABC6510888,OK,2
19:59:47,001CB1U0000001ABC6510890,OK,1
19:59:50,001CB1U0000001ABC6510892,OK,2
20:01:51,001CB1U0000001ABC6510800,OK,1
20:02:30,001CB1U0000001ABC6510902,OK,2
20:02:37,001CB1U0000001ABC6510882,OK,1
20:02:40,001CB1U0000001ABC6510884,OK,2
20:02:48,001CB1U0000001AB86509379,OK,1
20:02:51,001CB1U0000001AB86509319,OK,2
20:03:59,001CB1U0000001ABC6510904,OK,1
20:04:02,001CB1U0000001ABC6510906,OK,2
20:04:10,001CB1U0000001ABC6510854,OK,1
20:04:14,001CB1U0000001ABC6510916,OK,2
20:04:22,001CB1U0000001ABC6510918,OK,1
20:04:25,001CB1U0000001ABC6510920,OK,2
20:04:33,001CB1U0000001ABC6510922,OK,1
20:04:37,001CB1U0000001ABC6510924,OK,2
20:04:45,001CB1U0000001ABC6510926,OK,1
20:04:48,001CB1U0000001ABC6510928,OK,2
20:05:18,001CB1U0000001ABC6510858,OK,1
20:05:22,001CB1U0000001ABC6510932,OK,2
20:10:26,001CB1U0000001ABC6510934,OK,1
20:10:39,001CB1U0000001ABC6510936,OK,1
20:10:52,001CB1U0000001ABC6510908,OK,1
20:12:11,001CB1U0000001ABC6510912,OK,1
20:12:14,001CB1U0000001ABC6510940,OK,2
20:19:51,001CB1U0000001ABC6510960,OK,2
20:19:59,001CB1U0000001ABC6510962,OK,1
20:20:03,001CB1U0000001ABC6510914,OK,2
20:20:11,001CB1U0000001ABC6510946,OK,1
20:20:14,001CB1U0000001ABC6510980,OK,2
20:26:06,001CB1U0000001ABC6510952,OK,1
20:26:23,001CB1U0000001ABC6510770,OK,1
20:26:31,001CB1U0000001ABC6510990,OK,2
20:26:34,001CB1U0000001ABC6510766,OK,1
