时间,条码,扫码结果,位置
19:02:28,001CB1U0000001ABB6509734,OK,2
19:02:36,001CB1U0000001ABB6509736,OK,1
19:02:40,001CB1U0000001ABB6509738,OK,2
19:02:48,001CB1U0000001ABB6509740,OK,1
19:02:53,001CB1U0000001ABB6509742,OK,2
19:03:01,001CB1U0000001ABB6509744,OK,1
19:03:06,001CB1U0000001ABB6509746,OK,2
19:03:22,001CB1U0000001ABB6509618,OK,1
19:03:25,001CB1U0000001ABB6509698,OK,2
19:03:33,001CB1U0000001ABB6509748,OK,1
19:03:37,001CB1U0000001ABB6509750,OK,2
19:03:45,001CB1U0000001ABB6509752,OK,1
19:03:48,001CB1U0000001ABB6509754,OK,2
19:03:56,001CB1U0000001ABB6509756,OK,1
19:03:59,001CB1U0000001ABB6509758,OK,2
19:04:08,001CB1U0000001ABB6509760,OK,1
19:04:13,001CB1U0000001ABB6509762,OK,2
19:04:21,001CB1U0000001ABB6509764,OK,1
19:04:25,001CB1U0000001ABB6509766,OK,2
19:04:33,001CB1U0000001ABB6509768,OK,1
19:04:45,001CB1U0000001ABB6509770,OK,2
19:04:53,001CB1U0000001ABB6509772,OK,1
19:04:59,001CB1U0000001ABB6509774,OK,2
19:05:07,001CB1U0000001ABB6509776,OK,1
19:05:12,001CB1U0000001ABB6509778,OK,2
19:05:20,001CB1U0000001ABB6509780,OK,1
19:05:24,001CB1U0000001ABB6509782,OK,2
19:05:33,001CB1U0000001ABB6509786,OK,1
19:05:51,001CB1U0000001ABB6509788,OK,2
19:05:59,001CB1U0000001ABB6509790,OK,1
19:06:05,001CB1U0000001ABB6509792,OK,2
19:06:13,001CB1U0000001ABB6509794,OK,1
19:06:17,001CB1U0000001ABB6509796,OK,2
19:06:25,001CB1U0000001ABB6509798,OK,1
19:06:30,001CB1U0000001ABB6509800,OK,2
19:06:38,001CB1U0000001ABB6509802,OK,1
19:06:42,001CB1U0000001ABB6509804,OK,2
19:06:50,001CB1U0000001ABB6509806,OK,1
19:06:55,001CB1U0000001ABB6509808,OK,2
19:07:03,001CB1U0000001ABB6509810,OK,1
19:07:07,001CB1U0000001ABB6509812,OK,2
19:07:16,001CB1U0000001ABB6509814,OK,1
19:07:20,001CB1U0000001ABB6509816,OK,2
19:07:46,001CB1U0000001ABB6509818,OK,1
19:07:50,001CB1U0000001ABB6509820,OK,2
19:07:58,001CB1U0000001ABB6509822,OK,1
19:08:01,001CB1U0000001ABB6509824,OK,2
19:08:09,001CB1U0000001ABB6509826,OK,1
19:08:12,001CB1U0000001ABB6509828,OK,2
19:08:23,001CB1U0000001ABB6509830,OK,1
19:08:26,001CB1U0000001ABB6509832,OK,2
19:08:34,001CB1U0000001ABB6509834,OK,1
19:08:37,001CB1U0000001ABB6509836,OK,2
19:09:00,001CB1U0000001ABB6509838,OK,1
19:09:06,001CB1U0000001ABB6509840,OK,2
19:09:14,001CB1U0000001ABB6509842,OK,1
19:09:19,001CB1U0000001ABB6509844,OK,2
19:09:31,001CB1U0000001ABB6509846,OK,1
19:09:34,001CB1U0000001ABB6509848,OK,2
19:09:42,001CB1U0000001AB96508561,OK,1
19:09:45,001CB1U0000001AB96508569,OK,2
19:10:13,001CB1U0000001ABB6509858,OK,1
19:10:26,001CB1U0000001ABB6509860,OK,2
19:10:34,001CB1U0000001ABB6509862,OK,1
19:10:38,001CB1U0000001ABB6512661,OK,2
19:10:46,001CB1U0000001ABB6509864,OK,1
19:10:51,001CB1U0000001ABB6512659,OK,2
19:10:59,001CB1U0000001ABB6509614,OK,1
19:11:04,001CB1U0000001ABB6509608,OK,2
19:11:12,001CB1U0000001ABB6509500,OK,1
19:11:17,001CB1U0000001ABB6509612,OK,2
19:11:26,001CB1U0000001ABB6512663,OK,1
19:11:30,001CB1U0000001ABB6509852,OK,2
19:11:38,001CB1U0000001ABB6509616,OK,1
19:11:43,001CB1U0000001ABB6512679,OK,2
19:11:52,001CB1U0000001ABB6509850,OK,1
19:11:56,001CB1U0000001ABB6512567,OK,2
19:12:04,001CB1U0000001ABB6509854,OK,1
19:12:11,001CB1U0000001ABB6512685,OK,2
19:12:19,001CB1U0000001ABB6512643,OK,1
19:12:24,001CB1U0000001ABB6509866,OK,2
19:12:38,001CB1U0000001ABB6509870,OK,2
19:12:46,001CB1U0000001ABB6512647,OK,1
19:12:50,001CB1U0000001ABB6509872,OK,2
19:12:59,001CB1U0000001ABB6509874,OK,1
19:13:14,001CB1U0000001ABB6512649,OK,2
19:13:22,001CB1U0000001ABB6509876,OK,1
19:13:27,001CB1U0000001ABB6509878,OK,2
19:13:49,001CB1U0000001ABB6509856,OK,1
19:13:52,001CB1U0000001ABB6512225,OK,2
19:14:00,001CB1U0000001AB96508685,OK,1
19:14:03,001CB1U0000001AB96508661,OK,2
19:14:15,001CB1U0000001ABB6509880,OK,1
19:14:23,001CB1U0000001ABB6512651,OK,2
19:14:26,001CB1U0000001ABB6509882,OK,1
19:14:34,001CB1U0000001ABB6509886,OK,2
19:14:38,001CB1U0000001ABB6509884,OK,1
19:14:47,001CB1U0000001ABB6509890,OK,2
19:14:50,001CB1U0000001ABB6509888,OK,1
19:15:05,001CB1U0000001ABB6510149,OK,1
19:15:08,001CB1U0000001ABB6510151,OK,2
19:15:16,001CB1U0000001ABB6509892,OK,1
19:15:20,001CB1U0000001ABB6509894,OK,2
19:15:28,001CB1U0000001ABB6509896,OK,1
19:15:32,001CB1U0000001ABB6509898,OK,2
19:15:40,001CB1U0000001ABB6509900,OK,1
19:15:44,001CB1U0000001ABB6509902,OK,2
19:15:58,001CB1U0000001ABB6510139,OK,1
19:16:02,001CB1U0000001ABB6508612,OK,2
19:16:09,001CB1U0000001AB96508727,OK,1
19:16:12,001CB1U0000001AB96508709,OK,2
19:16:21,001CB1U0000001ABA6505460,OK,1
19:16:24,001CB1U0000001ABB6509683,OK,2
19:16:32,001CB1U0000001ABB6509731,OK,1
19:16:36,001CB1U0000001ABB6510675,OK,2
19:17:20,001CB1U0000001ABB6509912,OK,1
19:17:23,001CB1U0000001ABB6509914,OK,2
19:17:45,001CB1U0000001ABB6509916,OK,2
19:17:53,001CB1U0000001ABB6509918,OK,1
19:17:56,001CB1U0000001ABB6511933,OK,2
19:18:04,001CB1U0000001ABB6511989,OK,1
19:18:07,001CB1U0000001ABB6509920,OK,2
19:18:15,001CB1U0000001ABB6509922,OK,1
19:18:19,001CB1U0000001ABB6509924,OK,2
19:18:27,001CB1U0000001ABB6509926,OK,1
19:18:33,001CB1U0000001ABB6509928,OK,2
19:18:41,001CB1U0000001ABB6511873,OK,1
19:18:48,001CB1U0000001ABB6509930,OK,2
19:18:56,001CB1U0000001ABB6509932,OK,1
19:19:01,001CB1U0000001ABB6512733,OK,2
19:19:09,001CB1U0000001ABB6509934,OK,1
19:19:14,001CB1U0000001ABB6509936,OK,2
19:19:22,001CB1U0000001ABB6512217,OK,1
19:19:28,001CB1U0000001ABB6509938,OK,2
19:19:36,001CB1U0000001ABB6509940,OK,1
19:19:43,001CB1U0000001ABB6509952,OK,2
19:19:51,001CB1U0000001ABB6509954,OK,1
19:19:55,001CB1U0000001ABB6509958,OK,2
19:20:04,001CB1U0000001ABB6509904,OK,1
19:20:10,001CB1U0000001ABB6509964,OK,2
19:20:18,001CB1U0000001ABB6509966,OK,1
19:20:25,001CB1U0000001ABB6509910,OK,2
19:20:33,001CB1U0000001ABB6509968,OK,1
19:20:40,001CB1U0000001ABB6509970,OK,2
19:20:48,001CB1U0000001ABB6509908,OK,1
19:20:54,001CB1U0000001ABB6509944,OK,2
19:21:02,001CB1U0000001ABB6512571,OK,1
19:21:09,001CB1U0000001ABB6509946,OK,2
19:21:17,001CB1U0000001ABB6509942,OK,1
19:21:24,001CB1U0000001ABB6509950,OK,2
19:21:32,001CB1U0000001ABB6512207,OK,1
19:21:38,001CB1U0000001ABB6509972,OK,2
19:21:50,001CB1U0000001ABB6509948,OK,1
19:21:58,001CB1U0000001ABB6509974,OK,2
19:22:02,001CB1U0000001ABB6511867,OK,1
19:22:09,001CB1U0000001ABB6509978,OK,2
19:22:13,001CB1U0000001ABB6509976,OK,1
19:22:21,001CB1U0000001ABB6509982,OK,2
19:22:25,001CB1U0000001ABB6509980,OK,1
19:22:34,001CB1U0000001ABB6509986,OK,2
19:22:37,001CB1U0000001ABB6509984,OK,1
19:23:10,001CB1U0000001ABB6509996,OK,1
19:23:13,001CB1U0000001ABB6511851,OK,2
19:23:21,001CB1U0000001ABB6509998,OK,1
19:23:24,001CB1U0000001ABB6511805,OK,2
19:23:52,001CB1U0000001AB96508001,OK,1
19:23:56,001CB1U0000001AB96507989,OK,2
19:24:03,001CB1U0000001AB96506607,OK,1
19:24:06,001CB1U0000001AB96506495,OK,2
19:24:15,001CB1U0000001AB96506479,OK,1
19:24:18,001CB1U0000001AB96507973,OK,2
19:24:26,001CB1U0000001ABB6511885,OK,1
19:24:31,001CB1U0000001ABB6510000,OK,2
19:24:39,001CB1U0000001ABB6509962,OK,1
19:24:43,001CB1U0000001ABB6510002,OK,2
19:24:51,001CB1U0000001ABB6511845,OK,1
19:24:56,001CB1U0000001ABB6510004,OK,2
19:25:04,001CB1U0000001ABB6511903,OK,1
19:25:08,001CB1U0000001ABB6509906,OK,2
19:25:16,001CB1U0000001ABB6512767,OK,1
19:25:21,001CB1U0000001ABB6509960,OK,2
19:25:29,001CB1U0000001ABB6510006,OK,1
19:25:33,001CB1U0000001ABB6510008,OK,2
19:25:41,001CB1U0000001ABB6510010,OK,1
19:25:46,001CB1U0000001ABB6510012,OK,2
19:25:54,001CB1U0000001ABB6510014,OK,1
19:25:58,001CB1U0000001ABB6510016,OK,2
19:26:11,001CB1U0000001ABB6510018,OK,1
19:26:18,001CB1U0000001ABB6510030,OK,2
19:26:22,001CB1U0000001ABB6510028,OK,1
19:26:29,001CB1U0000001ABB6510034,OK,2
19:26:33,001CB1U0000001ABB6510032,OK,1
19:26:41,001CB1U0000001ABB6510038,OK,2
19:26:45,001CB1U0000001ABB6510036,OK,1
19:26:52,001CB1U0000001ABB6510042,OK,2
19:26:56,001CB1U0000001ABB6510040,OK,1
19:27:05,001CB1U0000001ABB6510046,OK,2
19:27:08,001CB1U0000001ABB6510044,OK,1
19:27:17,001CB1U0000001ABB6510050,OK,2
19:27:21,001CB1U0000001ABB6510048,OK,1
19:27:29,001CB1U0000001ABB6510054,OK,2
19:28:21,001CB1U0000001ABB6510060,OK,1
19:28:41,001CB1U0000001ABB6510064,OK,1
19:29:04,001CB1U0000001ABB6510068,OK,1
19:29:16,001CB1U0000001ABB6510072,OK,1
19:29:24,001CB1U0000001ABB6510078,OK,2
19:29:28,001CB1U0000001ABB6510076,OK,1
19:29:35,001CB1U0000001ABB6510082,OK,2
19:29:45,001CB1U0000001ABB6510080,OK,1
19:29:53,001CB1U0000001ABB6510086,OK,2
19:29:58,001CB1U0000001ABB6510084,OK,1
19:30:05,001CB1U0000001ABB6510090,OK,2
19:30:26,001CB1U0000001ABB6510088,OK,1
19:30:33,001CB1U0000001ABB6510094,OK,2
19:30:38,001CB1U0000001ABB6510092,OK,1
19:30:46,001CB1U0000001ABB6510098,OK,2
19:30:52,001CB1U0000001ABB6510096,OK,1
19:31:00,001CB1U0000001ABB6510102,OK,2
19:31:06,001CB1U0000001ABB6510100,OK,1
19:31:14,001CB1U0000001ABB6510106,OK,2
19:31:33,001CB1U0000001ABB6510104,OK,1
19:31:40,001CB1U0000001ABB6510110,OK,2
19:31:47,001CB1U0000001ABB6510108,OK,1
19:31:54,001CB1U0000001ABB6510114,OK,2
19:31:59,001CB1U0000001ABB6510112,OK,1
19:32:07,001CB1U0000001ABB6510118,OK,2
19:32:14,001CB1U0000001ABB6510116,OK,1
19:32:21,001CB1U0000001ABB6510122,OK,2
19:32:40,001CB1U0000001ABB6510120,OK,1
19:32:47,001CB1U0000001ABB6510126,OK,2
19:32:54,001CB1U0000001ABB6510124,OK,1
19:33:01,001CB1U0000001ABB6510130,OK,2
19:33:06,001CB1U0000001ABB6510128,OK,1
19:33:14,001CB1U0000001ABB6510134,OK,2
19:33:20,001CB1U0000001ABB6510132,OK,1
19:33:28,001CB1U0000001ABB6510138,OK,2
19:33:52,001CB1U0000001ABB6510140,OK,1
19:33:55,001CB1U0000001ABB6510142,OK,2
19:34:03,001CB1U0000001ABB6510144,OK,1
19:34:06,001CB1U0000001ABB6510146,OK,2
19:34:15,001CB1U0000001ABB6510148,OK,1
19:34:18,001CB1U0000001ABB6510150,OK,2
19:34:29,001CB1U0000001ABB6510152,OK,1
19:34:32,001CB1U0000001ABB6510154,OK,2
19:34:45,001CB1U0000001ABB6510160,OK,2
19:34:55,001CB1U0000001ABB6510162,OK,1
19:34:59,001CB1U0000001ABB6510164,OK,2
19:35:10,001CB1U0000001ABB6510166,OK,1
19:35:13,001CB1U0000001ABB6510168,OK,2
19:35:22,001CB1U0000001ABB6510170,OK,1
19:35:25,001CB1U0000001ABB6510172,OK,2
19:35:36,001CB1U0000001ABB6510174,OK,1
19:35:40,001CB1U0000001ABB6510178,OK,2
19:35:51,001CB1U0000001ABB6510180,OK,1
19:35:54,001CB1U0000001ABB6510182,OK,2
19:36:04,001CB1U0000001ABB6510184,OK,1
19:36:07,001CB1U0000001ABB6510186,OK,2
19:36:19,001CB1U0000001ABB6510188,OK,1
19:36:31,001CB1U0000001ABB6510196,OK,2
19:36:39,001CB1U0000001ABB6510198,OK,1
19:36:42,001CB1U0000001ABB6510200,OK,2
19:36:50,001CB1U0000001ABB6510202,OK,1
19:36:54,001CB1U0000001ABB6510204,OK,2
19:37:06,001CB1U0000001ABB6510208,OK,2
19:39:32,001CB1U0000001ABB6510224,OK,1
19:39:36,001CB1U0000001ABB6510226,OK,2
19:39:58,001CB1U0000001ABB6510228,OK,1
19:40:01,001CB1U0000001ABB6510024,OK,2
19:40:11,001CB1U0000001ABB6510230,OK,1
19:40:14,001CB1U0000001ABB6510232,OK,2
19:40:24,001CB1U0000001ABB6510218,OK,1
19:40:27,001CB1U0000001ABB6510220,OK,2
19:40:38,001CB1U0000001ABB6510210,OK,1
19:40:41,001CB1U0000001ABB6510212,OK,2
19:40:51,001CB1U0000001ABB6510214,OK,1
19:40:54,001CB1U0000001ABB6510216,OK,2
19:41:12,001CB1U0000001ABB6510056,OK,1
19:41:16,001CB1U0000001ABB6510058,OK,2
19:41:23,001CB1U0000001AB96507913,OK,1
19:41:26,001CB1U0000001AB96508037,OK,2
19:41:35,001CB1U0000001AB96508093,OK,1
19:41:38,001CB1U0000001AB96507977,OK,2
19:41:46,001CB1U0000001ABB6508512,OK,1
19:41:51,001CB1U0000001ABB6508768,OK,2
19:43:41,001CB1U0000001ABB6509642,OK,1
19:43:44,001CB1U0000001ABB6510234,OK,2
19:44:03,001CB1U0000001ABB6510236,OK,1
19:44:06,001CB1U0000001ABB6510238,OK,2
19:44:14,001CB1U0000001ABB6509784,OK,1
19:44:17,001CB1U0000001ABB6510240,OK,2
19:44:25,001CB1U0000001ABB6510242,OK,1
19:44:29,001CB1U0000001ABB6510244,OK,2
19:44:37,001CB1U0000001ABB6510246,OK,1
19:44:42,001CB1U0000001ABB6510248,OK,2
19:44:50,001CB1U0000001ABB6510250,OK,1
19:44:54,001CB1U0000001ABB6510256,OK,2
19:45:02,001CB1U0000001ABB6510260,OK,1
19:45:06,001CB1U0000001ABB6510262,OK,2
19:45:14,001CB1U0000001ABB6510264,OK,1
19:45:19,001CB1U0000001ABB6510266,OK,2
19:45:27,001CB1U0000001ABB6510280,OK,1
19:45:31,001CB1U0000001ABB6510282,OK,2
19:45:41,001CB1U0000001ABB6510284,OK,1
19:45:45,001CB1U0000001ABB6510286,OK,2
19:45:53,001CB1U0000001ABB6510288,OK,1
19:45:57,001CB1U0000001ABB6510332,OK,2
19:46:05,001CB1U0000001ABB6510334,OK,1
19:46:09,001CB1U0000001ABB6510336,OK,2
19:46:18,001CB1U0000001ABB6510338,OK,1
19:46:22,001CB1U0000001ABB6510340,OK,2
19:46:30,001CB1U0000001ABB6510342,OK,1
19:46:34,001CB1U0000001ABB6510344,OK,2
19:46:42,001CB1U0000001ABB6510346,OK,1
19:46:46,001CB1U0000001ABB6510348,OK,2
19:46:55,001CB1U0000001ABB6510350,OK,1
19:46:59,001CB1U0000001ABB6510352,OK,2
19:47:07,001CB1U0000001ABB6510354,OK,1
19:47:13,001CB1U0000001ABB6510272,OK,2
19:47:22,001CB1U0000001ABB6510274,OK,1
19:47:26,001CB1U0000001ABB6510022,OK,2
19:47:34,001CB1U0000001ABB6510252,OK,1
19:47:38,001CB1U0000001ABB6510254,OK,2
19:47:46,001CB1U0000001ABB6510290,OK,1
19:47:51,001CB1U0000001ABB6510356,OK,2
19:48:01,001CB1U0000001ABB6510358,OK,1
19:48:05,001CB1U0000001ABB6510360,OK,2
19:48:22,001CB1U0000001ABB6510194,OK,1
19:48:25,001CB1U0000001ABB6510362,OK,2
19:48:33,001CB1U0000001ABB6510364,OK,1
19:48:37,001CB1U0000001ABB6510366,OK,2
19:48:45,001CB1U0000001ABB6510176,OK,1
19:48:48,001CB1U0000001ABB6510368,OK,2
19:48:56,001CB1U0000001ABB6510370,OK,1
19:49:01,001CB1U0000001ABB6510278,OK,2
19:49:09,001CB1U0000001ABB6510372,OK,1
19:49:13,001CB1U0000001ABB6510374,OK,2
19:49:25,001CB1U0000001ABB6510376,OK,1
19:49:33,001CB1U0000001ABB6510380,OK,2
19:49:36,001CB1U0000001ABB6510378,OK,1
19:49:44,001CB1U0000001ABB6510384,OK,2
19:49:48,001CB1U0000001ABB6510382,OK,1
19:50:05,001CB1U0000001ABB6510386,OK,1
19:50:08,001CB1U0000001ABB6510388,OK,2
19:50:16,001CB1U0000001ABB6510390,OK,1
19:50:19,001CB1U0000001ABB6510394,OK,2
19:50:31,001CB1U0000001ABB6510396,OK,1
19:50:34,001CB1U0000001ABB6510276,OK,2
19:50:42,001CB1U0000001ABB6510398,OK,1
19:50:45,001CB1U0000001ABB6510400,OK,2
19:50:54,001CB1U0000001ABB6510402,OK,1
19:50:57,001CB1U0000001ABB6510158,OK,2
19:51:09,001CB1U0000001ABB6510310,OK,2
19:51:12,001CB1U0000001ABB6510404,OK,1
19:51:24,001CB1U0000001ABB6510330,OK,2
19:51:32,001CB1U0000001ABB6510408,OK,1
19:51:36,001CB1U0000001ABB6510410,OK,2
19:51:44,001CB1U0000001ABB6510412,OK,1
19:51:47,001CB1U0000001ABB6510414,OK,2
19:51:55,001CB1U0000001ABB6510424,OK,1
19:51:59,001CB1U0000001ABB6510426,OK,2
19:52:07,001CB1U0000001ABB6510392,OK,1
19:52:11,001CB1U0000001ABB6510428,OK,2
19:52:20,001CB1U0000001ABB6510430,OK,1
19:52:24,001CB1U0000001ABB6510432,OK,2
19:52:33,001CB1U0000001ABB6510436,OK,1
19:52:36,001CB1U0000001ABB6510438,OK,2
19:52:48,001CB1U0000001ABB6510440,OK,1
19:52:56,001CB1U0000001ABB6510446,OK,2
19:53:00,001CB1U0000001ABB6510444,OK,1
19:53:07,001CB1U0000001ABB6510450,OK,2
19:53:11,001CB1U0000001ABB6510448,OK,1
19:53:19,001CB1U0000001ABB6510454,OK,2
19:53:24,001CB1U0000001ABB6510452,OK,1
19:53:31,001CB1U0000001ABB6510458,OK,2
19:53:38,001CB1U0000001ABB6510456,OK,1
19:53:45,001CB1U0000001ABB6510418,OK,2
19:53:50,001CB1U0000001ABB6510416,OK,1
19:53:58,001CB1U0000001ABB6510462,OK,2
19:54:04,001CB1U0000001ABB6510460,OK,1
19:54:11,001CB1U0000001ABB6510466,OK,2
19:54:17,001CB1U0000001ABB6510464,OK,1
19:54:25,001CB1U0000001ABB6510470,OK,2
19:54:30,001CB1U0000001ABB6510468,OK,1
19:54:37,001CB1U0000001ABB6510474,OK,2
19:54:44,001CB1U0000001ABB6510472,OK,1
19:54:52,001CB1U0000001ABB6510478,OK,2
19:54:56,001CB1U0000001ABB6510476,OK,1
19:55:04,001CB1U0000001ABB6510482,OK,2
19:55:10,001CB1U0000001ABB6510480,OK,1
19:55:18,001CB1U0000001ABB6510486,OK,2
19:55:23,001CB1U0000001ABB6510484,OK,1
19:55:30,001CB1U0000001ABB6510490,OK,2
19:55:37,001CB1U0000001ABB6510488,OK,1
19:55:44,001CB1U0000001ABB6510494,OK,2
19:55:56,001CB1U0000001ABB6510492,OK,1
19:56:08,001CB1U0000001ABB6510306,OK,2
19:56:16,001CB1U0000001ABB6510302,OK,1
19:56:19,001CB1U0000001ABB6510328,OK,2
19:56:27,001CB1U0000001ABB6510326,OK,1
19:56:31,001CB1U0000001ABB6510324,OK,2
19:56:42,001CB1U0000001ABB6510300,OK,2
19:56:57,001CB1U0000001ABB6510322,OK,1
19:57:06,001CB1U0000001ABB6510498,OK,2
19:57:10,001CB1U0000001ABB6510496,OK,1
19:57:19,001CB1U0000001ABB6510500,OK,2
19:57:22,001CB1U0000001ABB6510320,OK,1
19:57:31,001CB1U0000001ABB6510270,OK,2
19:57:35,001CB1U0000001ABB6510502,OK,1
19:57:43,001CB1U0000001ABB6510506,OK,2
19:57:47,001CB1U0000001ABB6510504,OK,1
19:57:56,001CB1U0000001ABB6510508,OK,2
19:57:59,001CB1U0000001ABB6510318,OK,1
19:58:07,001CB1U0000001ABB6510512,OK,2
19:58:11,001CB1U0000001ABB6510510,OK,1
19:58:19,001CB1U0000001ABB6510514,OK,2
19:58:23,001CB1U0000001ABB6510316,OK,1
19:58:31,001CB1U0000001ABB6510518,OK,2
19:58:35,001CB1U0000001ABB6510516,OK,1
19:58:44,001CB1U0000001ABB6510520,OK,2
19:58:48,001CB1U0000001ABB6510314,OK,1
19:58:58,001CB1U0000001ABB6510312,OK,2
19:59:01,001CB1U0000001ABB6510522,OK,1
19:59:11,001CB1U0000001ABB6510526,OK,2
19:59:14,001CB1U0000001ABB6510524,OK,1
19:59:23,001CB1U0000001ABB6510528,OK,2
19:59:27,001CB1U0000001ABB6510298,OK,1
19:59:39,001CB1U0000001ABB6510530,OK,1
19:59:43,001CB1U0000001ABB6510420,OK,2
19:59:51,001CB1U0000001ABB6510422,OK,1
19:59:54,001CB1U0000001ABB6510534,OK,2
20:00:05,001CB1U0000001ABB6510536,OK,1
20:00:08,001CB1U0000001ABB6510538,OK,2
20:00:17,001CB1U0000001ABB6510540,OK,1
20:00:20,001CB1U0000001ABB6510268,OK,2
20:00:31,001CB1U0000001ABB6510296,OK,1
20:00:34,001CB1U0000001ABB6510294,OK,2
20:00:43,001CB1U0000001ABB6510542,OK,1
20:00:47,001CB1U0000001ABB6510292,OK,2
20:00:57,001CB1U0000001ABB6510544,OK,1
20:01:00,001CB1U0000001ABB6510546,OK,2
20:01:09,001CB1U0000001ABB6510548,OK,1
20:01:12,001CB1U0000001ABB6510550,OK,2
20:01:22,001CB1U0000001ABB6510552,OK,1
20:01:26,001CB1U0000001ABB6510554,OK,2
20:01:35,001CB1U0000001ABB6510556,OK,1
20:01:39,001CB1U0000001ABB6510558,OK,2
20:01:49,001CB1U0000001ABB6510560,OK,1
20:01:52,001CB1U0000001ABB6510562,OK,2
20:02:02,001CB1U0000001ABB6510532,OK,1
20:02:05,001CB1U0000001ABB6510564,OK,2
20:02:18,001CB1U0000001ABB6510566,OK,1
20:02:21,001CB1U0000001ABB6510568,OK,2
20:02:32,001CB1U0000001ABB6510570,OK,1
20:02:35,001CB1U0000001ABB6510572,OK,2
20:02:44,001CB1U0000001ABB6510574,OK,1
20:02:48,001CB1U0000001ABB6510576,OK,2
20:02:58,001CB1U0000001ABB6510578,OK,1
20:03:01,001CB1U0000001ABB6510580,OK,2
20:03:11,001CB1U0000001ABB6510582,OK,1
20:03:14,001CB1U0000001ABB6510584,OK,2
20:03:24,001CB1U0000001ABB6510586,OK,1
20:03:27,001CB1U0000001ABB6510588,OK,2
20:03:37,001CB1U0000001ABB6510590,OK,1
20:03:40,001CB1U0000001ABB6510592,OK,2
20:03:50,001CB1U0000001ABB6510594,OK,1
20:03:53,001CB1U0000001ABB6510596,OK,2
20:04:03,001CB1U0000001ABB6510598,OK,1
20:04:06,001CB1U0000001ABB6510600,OK,2
20:04:16,001CB1U0000001ABB6510602,OK,1
20:04:19,001CB1U0000001ABB6510604,OK,2
20:04:29,001CB1U0000001ABB6510606,OK,1
20:04:32,001CB1U0000001ABB6510608,OK,2
20:04:42,001CB1U0000001ABB6510610,OK,1
20:04:46,001CB1U0000001ABB6510612,OK,2
20:04:56,001CB1U0000001ABB6510614,OK,1
20:04:59,001CB1U0000001ABB6510616,OK,2
20:05:11,001CB1U0000001ABB6510618,OK,1
20:05:14,001CB1U0000001ABB6510620,OK,2
20:07:11,001CB1U0000001ABB6510622,OK,1
20:07:14,001CB1U0000001ABB6510624,OK,2
20:07:23,001CB1U0000001ABB6510626,OK,1
20:07:28,001CB1U0000001ABB6510628,OK,2
20:10:29,001CB1U0000001AB96507721,OK,1
20:10:32,001CB1U0000001AB96507609,OK,2
20:10:40,001CB1U0000001AB96507699,OK,1
20:10:43,001CB1U0000001AB96507655,OK,2
20:11:48,001CB1U0000001AB96507821,OK,1
20:11:52,001CB1U0000001AB96507811,OK,2
20:11:59,001CB1U0000001AB86513095,OK,1
20:12:03,001CB1U0000001AB86508123,OK,2
20:13:00,001CB1U0000001AB96507687,OK,1
20:13:03,001CB1U0000001AB96507823,OK,2
20:13:10,001CB1U0000001AB96507817,OK,1
20:13:14,001CB1U0000001AB96507819,OK,2
20:14:24,001CB1U0000001AB96507829,OK,1
20:14:27,001CB1U0000001AB96507831,OK,2
20:14:35,001CB1U0000001AB96507825,OK,1
20:14:38,001CB1U0000001AB96507827,OK,2
20:17:05,001CB1U0000001AB96507837,OK,1
20:17:08,001CB1U0000001AB86512537,OK,2
20:17:16,001CB1U0000001AB96507833,OK,1
20:17:19,001CB1U0000001AB96507835,OK,2
20:27:49,001CB1U0000001ABB6510812,OK,1
20:27:52,001CB1U0000001ABB6510814,OK,2
20:28:00,001CB1U0000001ABB6510816,OK,1
20:28:04,001CB1U0000001ABB6510818,OK,2
20:28:12,001CB1U0000001ABB6510680,OK,1
20:28:15,001CB1U0000001ABB6510820,OK,2
20:28:23,001CB1U0000001ABB6510822,OK,1
20:28:27,001CB1U0000001ABB6510824,OK,2
20:28:35,001CB1U0000001ABB6510826,OK,1
20:28:39,001CB1U0000001ABB6510828,OK,2
20:28:48,001CB1U0000001ABB6510702,OK,1
20:28:52,001CB1U0000001ABB6510830,OK,2
20:29:00,001CB1U0000001ABB6510678,OK,1
20:29:04,001CB1U0000001ABB6510686,OK,2
20:29:13,001CB1U0000001ABB6510684,OK,1
20:29:17,001CB1U0000001ABB6510722,OK,2
20:29:25,001CB1U0000001ABB6510832,OK,1
20:29:29,001CB1U0000001ABB6510738,OK,2
20:29:37,001CB1U0000001ABB6510710,OK,1
20:29:42,001CB1U0000001ABB6510736,OK,2
20:29:50,001CB1U0000001ABB6510734,OK,1
20:29:54,001CB1U0000001ABB6510836,OK,2
20:30:02,001CB1U0000001ABB6510718,OK,1
20:30:06,001CB1U0000001ABB6510838,OK,2
20:30:14,001CB1U0000001ABB6510840,OK,1
20:30:19,001CB1U0000001ABB6510708,OK,2
20:30:26,001CB1U0000001ABB6510712,OK,1
20:30:31,001CB1U0000001ABB6510720,OK,2
20:30:39,001CB1U0000001ABB6510752,OK,1
20:30:43,001CB1U0000001ABB6510750,OK,2
20:30:51,001CB1U0000001AB96506863,OK,1
20:30:55,001CB1U0000001AB96507023,OK,2
20:31:03,001CB1U0000001ABB6510748,OK,1
20:31:07,001CB1U0000001ABB6510842,OK,2
20:31:16,001CB1U0000001ABB6510744,OK,1
20:31:20,001CB1U0000001ABB6510844,OK,2
20:31:32,001CB1U0000001AB96506905,OK,2
